municipio,provincia,codigo_ine,num_centros_salud,municipio_nombre_humano
Pobo (El),Teruel,44185,1,El Pobo
Pobo de Dueñas (El),Guadalajara,19222,1,El Pobo de Dueñas
Poboleda,Tarragona,43112,1,Poboleda
Pobra de Trives (A),Ourense,32063,1,A Pobra de Trives
Pobra do Brollón (A),Lugo,27047,1,A Pobra do Brollón
Pobra do Caramiñal (A),A Coruña,15067,1,A Pobra do Caramiñal
Poio,Pontevedra,36041,3,Poio
Pol,Lugo,27046,1,Pol
Pola de Gordón (La),León,24114,15,La Pola de Gordón
Polaciones,Cantabria,39053,1,Polaciones
Polán,Toledo,45133,1,Polán
Polanco,Cantabria,39054,1,Polanco
Polentinos,Palencia,34134,1,Polentinos
Poleñino,Huesca,22184,1,Poleñino
Polícar,Granada,18161,1,Polícar
Polinyà,Barcelona,8167,1,Polinyà
Polinyà de Xúquer,Valencia,46197,1,Polinyà de Xúquer
Pollença,Illes Balears,7042,2,Pollença
Pollos,Valladolid,47121,1,Pollos
Polop,Alicante,3107,1,Polop
Polopos,Granada,18162,2,Polopos
Pomar de Valdivia,Palencia,34135,2,Pomar de Valdivia
Pomer,Zaragoza,50214,0,Pomer
Ponferrada,León,24115,13,Ponferrada
Ponga,Asturias,33050,1,Ponga
Pont d'Armentera (El),Tarragona,43113,1,El Pont d'Armentera
Pont de Bar (El),Lleida,25030,0,El Pont de Bar
Pont de Molins,Girona,17135,1,Pont de Molins
Pont de Suert (El),Lleida,25173,3,El Pont de Suert
Pont de Vilomara i Rocafort (El),Barcelona,8182,1,El Pont de Vilomara i Rocafort
Ponte Caldelas,Pontevedra,36043,1,Ponte Caldelas
Ponteareas,Pontevedra,36042,1,Ponteareas
Ponteceso,A Coruña,15068,2,Ponteceso
Pontecesures,Pontevedra,36044,1,Pontecesures
Pontedeume,A Coruña,15069,1,Pontedeume
Pontedeva,Ourense,32064,1,Pontedeva
Pontenova (A),Lugo,27048,1,A Pontenova
Pontes de García Rodríguez (As),A Coruña,15070,1,As Pontes de García Rodríguez
Pontevedra,Pontevedra,36038,5,Pontevedra
Pontils,Tarragona,43141,0,Pontils
Pontons,Barcelona,8168,1,Pontons
Pontós,Girona,17136,1,Pontós
Ponts,Lleida,25172,1,Ponts
Porcuna,Jaén,23069,1,Porcuna
Porqueira,Ourense,32062,1,Porqueira
Porqueres,Girona,17137,1,Porqueres
Porrera,Tarragona,43114,1,Porrera
Porreres,Illes Balears,7043,1,Porreres
Porriño (O),Pontevedra,36039,1,O Porriño
Port de la Selva (El),Girona,17140,1,El Port de la Selva
Portaje,Cáceres,10150,1,Portaje
Portalrubio de Guadamejud,Cuenca,16162,1,Portalrubio de Guadamejud
Portas,Pontevedra,36040,1,Portas
Portbou,Girona,17138,1,Portbou
Portell de Morella,Castellón,12091,1,Portell de Morella
Portella (La),Lleida,25174,1,La Portella
Portellada (La),Teruel,44187,1,La Portellada
Portezuelo,Cáceres,10151,1,Portezuelo
Portilla,Cuenca,16163,1,Portilla
Portillo,Valladolid,47122,2,Portillo
Portillo de Soria,Soria,42140,0,Portillo de Soria
Portillo de Toledo,Toledo,45134,1,Portillo de Toledo
Porto,Zamora,49162,1,Porto
Porto do Son,A Coruña,15071,3,Porto do Son
Portomarín,Lugo,27049,1,Portomarín
Portugalete,Bizkaia,48078,3,Portugalete
Pórtugos,Granada,18163,1,Pórtugos
Porzuna,Ciudad Real,13065,3,Porzuna
Posada de Valdeón,León,24116,3,Posada de Valdeón
Posadas,Córdoba,14053,1,Posadas
Potes,Cantabria,39055,1,Potes
Potries,Valencia,46198,1,Potries
Poveda,Ávila,5188,1,Poveda
Poveda de la Sierra,Guadalajara,19223,1,Poveda de la Sierra
Poveda de las Cintas,Salamanca,37256,1,Poveda de las Cintas
Póveda de Soria (La),Soria,42141,3,La Póveda de Soria
Povedilla,Albacete,2062,1,Povedilla
Poyales del Hoyo,Ávila,5189,1,Poyales del Hoyo
Poyatos,Cuenca,16165,1,Poyatos
Poza de la Sal,Burgos,9272,3,Poza de la Sal
Poza de la Vega,Palencia,34136,1,Poza de la Vega
Pozal de Gallinas,Valladolid,47123,1,Pozal de Gallinas
Pozaldez,Valladolid,47124,1,Pozaldez
Pozalmuro,Soria,42142,1,Pozalmuro
Pozán de Vero,Huesca,22186,1,Pozán de Vero
Pozanco,Ávila,5190,1,Pozanco
Pozo Alcón,Jaén,23070,2,Pozo Alcón
Pozo Cañada,Albacete,2901,1,Pozo Cañada
Pozo de Almoguera,Guadalajara,19224,1,Pozo de Almoguera
Pozo de Guadalajara,Guadalajara,19225,1,Pozo de Guadalajara
Pozo de Urama,Palencia,34137,1,Pozo de Urama
Pozo-Lorente,Albacete,2064,1,Pozo-Lorente
Pozoamargo,Cuenca,16166,1,Pozoamargo
Pozoantiguo,Zamora,49163,1,Pozoantiguo
Pozoblanco,Córdoba,14054,1,Pozoblanco
Pozohondo,Albacete,2063,5,Pozohondo
Pozondón,Teruel,44189,1,Pozondón
Pozorrubielos de la Mancha,Cuenca,16908,3,Pozorrubielos de la Mancha
Pozorrubio de Santiago,Cuenca,16167,1,Pozorrubio de Santiago
Pozos de Hinojo,Salamanca,37257,2,Pozos de Hinojo
Pozuel de Ariza,Zaragoza,50215,1,Pozuel de Ariza
Pozuel del Campo,Teruel,44190,1,Pozuel del Campo
Pozuelo,Albacete,2065,1,Pozuelo
Pozuelo (El),Cuenca,16169,1,El Pozuelo
Pozuelo de Alarcón,Madrid,28115,4,Pozuelo de Alarcón
Pozuelo de Aragón,Zaragoza,50216,1,Pozuelo de Aragón
Pozuelo de Calatrava,Ciudad Real,13066,1,Pozuelo de Calatrava
Pozuelo de la Orden,Valladolid,47125,1,Pozuelo de la Orden
Pozuelo de Tábara,Zamora,49164,1,Pozuelo de Tábara
Pozuelo de Zarzón,Cáceres,10152,1,Pozuelo de Zarzón
Pozuelo del Páramo,León,24117,3,Pozuelo del Páramo
Pozuelo del Rey,Madrid,28116,1,Pozuelo del Rey
Pozuelos de Calatrava (Los),Ciudad Real,13067,1,Los Pozuelos de Calatrava
Prádanos de Bureba,Burgos,9273,1,Prádanos de Bureba
Prádanos de Ojeda,Palencia,34139,1,Prádanos de Ojeda
Pradejón,La Rioja,26117,1,Pradejón
Pradell de la Teixeta,Tarragona,43115,1,Pradell de la Teixeta
Prádena,Segovia,40162,2,Prádena
Prádena de Atienza,Guadalajara,19226,1,Prádena de Atienza
Prádena del Rincón,Madrid,28117,1,Prádena del Rincón
Prades,Tarragona,43116,1,Prades
Pradilla de Ebro,Zaragoza,50217,1,Pradilla de Ebro
Pradillo,La Rioja,26118,1,Pradillo
Prado,Zamora,49165,1,Prado
Prado de la Guzpeña,León,24118,1,Prado de la Guzpeña
Prado del Rey,Cádiz,11026,1,Prado del Rey
Pradoluengo,Burgos,9274,1,Pradoluengo
Prados Redondos,Guadalajara,19227,3,Prados Redondos
Pradosegar,Ávila,5191,1,Pradosegar
Prat de Comte,Tarragona,43117,1,Prat de Comte
Prat de Llobregat (El),Barcelona,8169,3,El Prat de Llobregat
Pratdip,Tarragona,43118,1,Pratdip
Prats de Lluçanès,Barcelona,8171,1,Prats de Lluçanès
Prats de Rei (Els),Barcelona,8170,1,Els Prats de Rei
Prats i Sansor,Lleida,25175,1,Prats i Sansor
Pravia,Asturias,33051,1,Pravia
Preixana,Lleida,25176,1,Preixana
Preixens,Lleida,25177,3,Preixens
Préjano,La Rioja,26119,1,Préjano
Premià de Dalt,Barcelona,8230,3,Premià de Dalt
Premià de Mar,Barcelona,8172,1,Premià de Mar
Presencio,Burgos,9275,1,Presencio
Preses (Les),Girona,17139,1,Les Preses
Priaranza del Bierzo,León,24119,1,Priaranza del Bierzo
Priego,Cuenca,16170,1,Priego
Priego de Córdoba,Córdoba,14055,7,Priego de Córdoba
Prioro,León,24120,2,Prioro
Proaza,Asturias,33052,1,Proaza
Provencio (El),Cuenca,16171,1,El Provencio
Prullans,Lleida,25179,1,Prullans
Pruna,Sevilla,41076,1,Pruna
Puçol,Valencia,46205,2,Puçol
Puebla de Albortón,Zaragoza,50218,1,Puebla de Albortón
Puebla de Alcocer,Badajoz,6102,1,Puebla de Alcocer
Puebla de Alfindén (La),Zaragoza,50219,1,La Puebla de Alfindén
Puebla de Almenara,Cuenca,16172,1,Puebla de Almenara
Puebla de Almoradiel (La),Toledo,45135,1,La Puebla de Almoradiel
Puebla de Arenoso,Castellón,12092,2,Puebla de Arenoso
Puebla de Arganzón (La),Burgos,9276,1,La Puebla de Arganzón
Puebla de Azaba,Salamanca,37258,2,Puebla de Azaba
Puebla de Beleña,Guadalajara,19228,1,Puebla de Beleña
Puebla de Castro (La),Huesca,22187,1,La Puebla de Castro
Puebla de Cazalla (La),Sevilla,41077,1,La Puebla de Cazalla
Puebla de Don Fadrique,Granada,18164,2,Puebla de Don Fadrique
Puebla de Don Rodrigo,Ciudad Real,13068,1,Puebla de Don Rodrigo
Puebla de Guzmán,Huelva,21058,2,Puebla de Guzmán
Puebla de Híjar (La),Teruel,44191,1,La Puebla de Híjar
Puebla de la Calzada,Badajoz,6103,0,Puebla de la Calzada
Puebla de la Reina,Badajoz,6104,1,Puebla de la Reina
Puebla de la Sierra,Madrid,28118,1,Puebla de la Sierra
Puebla de Lillo,León,24121,2,Puebla de Lillo
Puebla de los Infantes (La),Sevilla,41078,1,La Puebla de los Infantes
Puebla de Montalbán (La),Toledo,45136,2,La Puebla de Montalbán
Puebla de Obando,Badajoz,6107,1,Puebla de Obando
Puebla de Pedraza,Segovia,40163,1,Puebla de Pedraza
Puebla de San Medel,Salamanca,37259,2,Puebla de San Medel
Puebla de San Miguel,Valencia,46201,1,Puebla de San Miguel
Puebla de Sanabria,Zamora,49166,4,Puebla de Sanabria
Puebla de Sancho Pérez,Badajoz,6108,1,Puebla de Sancho Pérez
Puebla de Valdavia (La),Palencia,34140,2,La Puebla de Valdavia
Puebla de Valles,Guadalajara,19229,1,Puebla de Valles
Puebla de Valverde (La),Teruel,44192,1,La Puebla de Valverde
Puebla de Yeltes,Salamanca,37260,1,Puebla de Yeltes
Puebla del Maestre,Badajoz,6105,1,Puebla del Maestre
Puebla del Príncipe,Ciudad Real,13069,1,Puebla del Príncipe
Puebla del Prior,Badajoz,6106,1,Puebla del Prior
Puebla del Río (La),Sevilla,41079,1,La Puebla del Río
Puebla del Salvador,Cuenca,16174,1,Puebla del Salvador
Pueblanueva (La),Toledo,45137,2,La Pueblanueva
Pueblica de Valverde,Zamora,49167,2,Pueblica de Valverde
Pueblonuevo de Miramontes,Cáceres,10905,1,Pueblonuevo de Miramontes
Pueblonuevo del Guadiana,Badajoz,6902,1,Pueblonuevo del Guadiana
Puendeluna,Zaragoza,50220,1,Puendeluna
Puente de Domingo Flórez,León,24122,5,Puente de Domingo Flórez
Puente de Génave,Jaén,23071,3,Puente de Génave
Puente de Montañana,Huesca,22188,1,Puente de Montañana
Puente del Arzobispo (El),Toledo,45138,1,El Puente del Arzobispo
Puente del Congosto,Salamanca,37261,2,Puente del Congosto
Puente Genil,Córdoba,14056,2,Puente Genil
Puente la Reina de Jaca,Huesca,22902,3,Puente la Reina de Jaca
Puente la Reina/Gares,Navarra,31206,1,Puente la Reina/Gares
Puente Viesgo,Cantabria,39056,2,Puente Viesgo
Puentedura,Burgos,9277,1,Puentedura
Puentes Viejas,Madrid,28902,4,Puentes Viejas
Puerta de Segura (La),Jaén,23072,2,La Puerta de Segura
Puertas,Salamanca,37262,4,Puertas
Puerto Castilla,Ávila,5192,2,Puerto Castilla
Puerto de Béjar,Salamanca,37263,1,Puerto de Béjar
Puerto de la Cruz,Santa Cruz de Tenerife,38028,2,Puerto de la Cruz
Puerto de San Vicente,Toledo,45139,1,Puerto de San Vicente
Puerto de Santa Cruz,Cáceres,10153,1,Puerto de Santa Cruz
Puerto de Santa María (El),Cádiz,11027,6,El Puerto de Santa María
Puerto del Rosario,Las Palmas,35017,2,Puerto del Rosario
Puerto Lápice,Ciudad Real,13070,1,Puerto Lápice
Puerto Lumbreras,Murcia,30033,3,Puerto Lumbreras
Puerto Moral,Huelva,21059,1,Puerto Moral
Puerto Real,Cádiz,11028,4,Puerto Real
Puerto Seguro,Salamanca,37264,1,Puerto Seguro
Puerto Serrano,Cádiz,11029,1,Puerto Serrano
Puértolas,Huesca,22189,1,Puértolas
Puertollano,Ciudad Real,13071,5,Puertollano
Puertomingalvo,Teruel,44193,1,Puertomingalvo
Pueyo,Navarra,31207,1,Pueyo
Pueyo de Araguás (El),Huesca,22190,0,El Pueyo de Araguás
Pueyo de Santa Cruz,Huesca,22193,1,Pueyo de Santa Cruz
Puig de Santa Maria (el),Valencia,46204,2,El Puig de Santa Maria
Puig-reig,Barcelona,8175,1,Puig-reig
Puigcerdà,Girona,17141,1,Puigcerdà
Puigdàlber,Barcelona,8174,1,Puigdàlber
Puiggròs,Lleida,25180,1,Puiggròs
Puigpelat,Tarragona,43119,1,Puigpelat
Puigpunyent,Illes Balears,7045,2,Puigpunyent
Puigverd d'Agramunt,Lleida,25181,1,Puigverd d'Agramunt
Puigverd de Lleida,Lleida,25182,1,Puigverd de Lleida
Pujalt,Barcelona,8176,1,Pujalt
Pujerra,Málaga,29081,1,Pujerra
Pulgar,Toledo,45140,1,Pulgar
Pulianas,Granada,18165,1,Pulianas
Pulpí,Almería,4075,6,Pulpí
Punta Umbría,Huelva,21060,2,Punta Umbría
Puntagorda,Santa Cruz de Tenerife,38029,1,Puntagorda
Puntallana,Santa Cruz de Tenerife,38030,1,Puntallana
Punxín,Ourense,32065,1,Punxín
Puras,Valladolid,47126,1,Puras
Purchena,Almería,4076,1,Purchena
Purujosa,Zaragoza,50221,1,Purujosa
Purullena,Granada,18167,2,Purullena
Quar (La),Barcelona,8177,0,La Quar
Quart,Girona,17142,1,Quart
Quart de les Valls,Valencia,46101,1,Quart de les Valls
Quart de Poblet,Valencia,46102,1,Quart de Poblet
Quartell,Valencia,46103,1,Quartell
Quatretonda,Valencia,46104,1,Quatretonda
Quatretondeta,Alicante,3060,1,Quatretondeta
Quel,La Rioja,26120,1,Quel
Quemada,Burgos,9279,1,Quemada
Quéntar,Granada,18168,2,Quéntar
Quer,Guadalajara,19230,1,Quer
Queralbs,Girona,17043,1,Queralbs
Quero,Toledo,45141,1,Quero
Querol,Tarragona,43120,1,Querol
Quesa,Valencia,46206,1,Quesa
Quesada,Jaén,23073,4,Quesada
Quicena,Huesca,22195,1,Quicena
Quijorna,Madrid,28119,1,Quijorna
Quintana de la Serena,Badajoz,6109,1,Quintana de la Serena
Quintana del Castillo,León,24123,12,Quintana del Castillo
Quintana del Marco,León,24124,2,Quintana del Marco
Quintana del Pidio,Burgos,9281,1,Quintana del Pidio
Quintana del Puente,Palencia,34141,1,Quintana del Puente
Quintana Redonda,Soria,42144,8,Quintana Redonda
Quintana y Congosto,León,24125,6,Quintana y Congosto
Quintanabureba,Burgos,9280,1,Quintanabureba
Quintanaélez,Burgos,9283,1,Quintanaélez
Quintanaortuño,Burgos,9287,1,Quintanaortuño
Quintanapalla,Burgos,9288,1,Quintanapalla
Quintanar de la Orden,Toledo,45142,1,Quintanar de la Orden
Quintanar de la Sierra,Burgos,9289,1,Quintanar de la Sierra
Quintanar del Rey,Cuenca,16175,1,Quintanar del Rey
Quintanas de Gormaz,Soria,42145,1,Quintanas de Gormaz
Quintanavides,Burgos,9292,1,Quintanavides
Quintanilla de Arriba,Valladolid,47127,1,Quintanilla de Arriba
Quintanilla de la Mata,Burgos,9294,1,Quintanilla de la Mata
Quintanilla de Onésimo,Valladolid,47129,1,Quintanilla de Onésimo
Quintanilla de Onsoña,Palencia,34143,3,Quintanilla de Onsoña
Quintanilla de Trigueros,Valladolid,47130,1,Quintanilla de Trigueros
Quintanilla de Urz,Zamora,49170,1,Quintanilla de Urz
Quintanilla del Agua y Tordueles,Burgos,9901,3,Quintanilla del Agua y Tordueles
Quintanilla del Coco,Burgos,9295,2,Quintanilla del Coco
Quintanilla del Molar,Valladolid,47128,1,Quintanilla del Molar
Quintanilla del Monte,Zamora,49168,1,Quintanilla del Monte
Quintanilla del Olmo,Zamora,49169,1,Quintanilla del Olmo
Quintanilla San García,Burgos,9298,1,Quintanilla San García
Quintanilla Vivar,Burgos,9301,2,Quintanilla Vivar
Quintanillas (Las),Burgos,9297,3,Las Quintanillas
Quintela de Leirado,Ourense,32066,1,Quintela de Leirado
Quinto,Zaragoza,50222,1,Quinto
Quiñonería,Soria,42148,1,Quiñonería
Quiroga,Lugo,27050,1,Quiroga
Quirós,Asturias,33053,1,Quirós
Quiruelas de Vidriales,Zamora,49171,2,Quiruelas de Vidriales
Quismondo,Toledo,45143,1,Quismondo
Rábade,Lugo,27056,1,Rábade
Rabanales,Zamora,49172,6,Rabanales
Rabanera,La Rioja,26121,1,Rabanera
Rabanera del Pinar,Burgos,9302,1,Rabanera del Pinar
Rábano,Valladolid,47131,1,Rábano
Rábano de Aliste,Zamora,49173,4,Rábano de Aliste
Rábanos,Burgos,9303,0,Rábanos
Rábanos (Los),Soria,42149,4,Los Rábanos
Rabé de las Calzadas,Burgos,9304,1,Rabé de las Calzadas
Rabós,Girona,17143,1,Rabós
Rada de Haro,Cuenca,16176,1,Rada de Haro
Rafal,Alicante,3109,1,Rafal
Ráfales,Teruel,44194,1,Ráfales
Rafelbunyol,Valencia,46207,1,Rafelbunyol
Rafelcofer,Valencia,46208,1,Rafelcofer
Rafelguaraf,Valencia,46209,2,Rafelguaraf
Ràfol d'Almúnia (el),Alicante,3110,1,El Ràfol d'Almúnia
Ráfol de Salem,Valencia,46210,1,Ráfol de Salem
Rágama,Salamanca,37265,1,Rágama
Rágol,Almería,4077,1,Rágol
Rairiz de Veiga,Ourense,32067,1,Rairiz de Veiga
Rajadell,Barcelona,8178,1,Rajadell
Ramales de la Victoria,Cantabria,39057,1,Ramales de la Victoria
Rambla (La),Córdoba,14057,1,La Rambla
Ramirás,Ourense,32068,1,Ramirás
Ramiro,Valladolid,47132,1,Ramiro
Rapariegos,Segovia,40164,1,Rapariegos
Rascafría,Madrid,28120,2,Rascafría
Rasillo de Cameros (El),La Rioja,26122,1,El Rasillo de Cameros
Rasines,Cantabria,39058,1,Rasines
Rasquera,Tarragona,43121,1,Rasquera
Rasueros,Ávila,5193,2,Rasueros
Real,Valencia,46212,1,Real
Real de Gandia (el),Valencia,46211,1,El Real de Gandia
Real de la Jara (El),Sevilla,41080,1,El Real de la Jara
Real de San Vicente (El),Toledo,45144,1,El Real de San Vicente
Real Sitio de San Ildefonso,Segovia,40181,2,Real Sitio de San Ildefonso
Realejos (Los),Santa Cruz de Tenerife,38031,6,Los Realejos
Rebollar,Cáceres,10154,1,Rebollar
Rebollar,Soria,42151,1,Rebollar
Rebolledo de la Torre,Burgos,9306,4,Rebolledo de la Torre
Rebollo,Segovia,40165,1,Rebollo
Rebollosa de Jadraque,Guadalajara,19231,1,Rebollosa de Jadraque
Recas,Toledo,45145,1,Recas
Recueja (La),Albacete,2066,1,La Recueja
Recuenco (El),Guadalajara,19232,1,El Recuenco
Recuerda,Soria,42152,3,Recuerda
Redal (El),La Rioja,26123,1,El Redal
Redecilla del Camino,Burgos,9307,1,Redecilla del Camino
Redecilla del Campo,Burgos,9308,1,Redecilla del Campo
Redonda (La),Salamanca,37266,1,La Redonda
Redondela,Pontevedra,36045,2,Redondela
Redován,Alicante,3111,2,Redován
Redueña,Madrid,28121,1,Redueña
Regencós,Girona,17144,1,Regencós
Regueras (Las),Asturias,24127,1,Las Regueras
Regueras de Arriba,León,33054,2,Regueras de Arriba
Regumiel de la Sierra,Burgos,9309,1,Regumiel de la Sierra
Reíllo,Cuenca,16177,1,Reíllo
Reina,Badajoz,6110,1,Reina
Reinosa,Cantabria,39059,1,Reinosa
Reinoso,Burgos,9310,1,Reinoso
Reinoso de Cerrato,Palencia,34146,1,Reinoso de Cerrato
Relleu,Alicante,3112,1,Relleu
Rellinars,Barcelona,8179,1,Rellinars
Rello,Soria,42153,1,Rello
Remolinos,Zaragoza,50223,1,Remolinos
Remondo,Segovia,40166,1,Remondo
Rena,Badajoz,6111,1,Rena
Renau,Tarragona,43122,1,Renau
Renedo de Esgueva,Valladolid,47133,1,Renedo de Esgueva
Renedo de la Vega,Palencia,34147,4,Renedo de la Vega
Renera,Guadalajara,19233,1,Renera
Renieblas,Soria,42154,2,Renieblas
Reocín,Cantabria,39060,1,Reocín
Requejo,Zamora,49174,1,Requejo
Requena,Valencia,46213,14,Requena
Requena de Campos,Palencia,34149,1,Requena de Campos
Respenda de la Peña,Palencia,34151,3,Respenda de la Peña
Retamal de Llerena,Badajoz,6112,1,Retamal de Llerena
Retamoso de la Jara,Toledo,45146,1,Retamoso de la Jara
Retascón,Zaragoza,50224,1,Retascón
Retiendas,Guadalajara,19234,1,Retiendas
Retortillo,Salamanca,37267,1,Retortillo
Retortillo de Soria,Soria,42155,7,Retortillo de Soria
Retuerta,Burgos,9311,1,Retuerta
Retuerta del Bullaque,Ciudad Real,13072,2,Retuerta del Bullaque
Reus,Tarragona,43123,5,Reus
Revellinos,Zamora,49175,1,Revellinos
Revenga de Campos,Palencia,34152,1,Revenga de Campos
Revilla de Collazos,Palencia,34154,1,Revilla de Collazos
Revilla del Campo,Burgos,9314,2,Revilla del Campo
Revilla Vallejera,Burgos,9316,2,Revilla Vallejera
Revilla y Ahedo (La),Burgos,9312,2,La Revilla y Ahedo
Revillarruz,Burgos,9315,1,Revillarruz
Reyero,León,24129,0,Reyero
Rezmondo,Burgos,9317,1,Rezmondo
Reznos,Soria,42156,1,Reznos
Riaguas de San Bartolomé,Segovia,40168,1,Riaguas de San Bartolomé
Rialp,Lleida,25183,1,Rialp
Rianxo,A Coruña,15072,2,Rianxo
Riaño,León,24130,3,Riaño
Riaza,Segovia,40170,6,Riaza
Riba (La),Tarragona,43124,1,La Riba
Riba de Escalote (La),Soria,42157,1,La Riba de Escalote
Riba de Saelices,Guadalajara,19235,3,Riba de Saelices
Riba-roja d'Ebre,Tarragona,43125,1,Riba-roja d'Ebre
Riba-roja de Túria,Valencia,46214,1,Riba-roja de Túria
Ribadavia,Ourense,32069,1,Ribadavia
Ribadedeva,Asturias,33055,1,Ribadedeva
Ribadeo,Lugo,27051,1,Ribadeo
Ribadesella,Asturias,33056,1,Ribadesella
Ribadumia,Pontevedra,36046,1,Ribadumia
Ribaforada,Navarra,31208,1,Ribaforada
Ribafrecha,La Rioja,26124,1,Ribafrecha
Ribamontán al Mar,Cantabria,39061,3,Ribamontán al Mar
Ribamontán al Monte,Cantabria,39062,2,Ribamontán al Monte
Ribas de Campos,Palencia,34155,1,Ribas de Campos
Ribas de Sil,Lugo,27052,1,Ribas de Sil
Ribatejada,Madrid,28122,1,Ribatejada
Ribeira,A Coruña,15073,4,Ribeira
Ribeira de Piquín,Lugo,27053,1,Ribeira de Piquín
Ribera d'Ondara,Lleida,25905,1,Ribera d'Ondara
Ribera d'Urgellet,Lleida,25185,5,Ribera d'Urgellet
Ribera de Arriba,Asturias,33057,1,Ribera de Arriba
Ribera del Fresno,Badajoz,6113,1,Ribera del Fresno
Riberos de la Cueza,Palencia,34156,1,Riberos de la Cueza
Ribes de Freser,Girona,17145,1,Ribes de Freser
Ribesalbes,Castellón,12095,1,Ribesalbes
Ribota,Segovia,40171,1,Ribota
Ricla,Zaragoza,50225,1,Ricla
Ricote,Murcia,30034,1,Ricote
Riego de la Vega,León,24131,5,Riego de la Vega
Riello,León,24132,4,Riello
Riells i Viabrea,Girona,17146,1,Riells i Viabrea
Rielves,Toledo,45147,1,Rielves
Riera de Gaià (La),Tarragona,43126,2,La Riera de Gaià
Rillo,Teruel,44195,2,Rillo
Rillo de Gallo,Guadalajara,19237,1,Rillo de Gallo
Rincón de la Victoria,Málaga,29082,4,Rincón de la Victoria
Rincón de Soto,La Rioja,26125,1,Rincón de Soto
Rinconada (La),Sevilla,41081,3,La Rinconada
Rinconada de la Sierra (La),Salamanca,37268,1,La Rinconada de la Sierra
Riner,Lleida,25186,0,Riner
Riocabado,Ávila,5194,2,Riocabado
Riocavado de la Sierra,Burgos,9318,1,Riocavado de la Sierra
Riodeva,Teruel,44196,1,Riodeva
Riofrío,Ávila,5195,2,Riofrío
Riofrío de Aliste,Zamora,49176,4,Riofrío de Aliste
Riofrío de Riaza,Segovia,40172,0,Riofrío de Riaza
Riofrío del Llano,Guadalajara,19238,2,Riofrío del Llano
Riogordo,Málaga,29083,1,Riogordo
Rioja,Almería,4078,1,Rioja
Riola,Valencia,46215,1,Riola
Riolobos,Cáceres,10155,1,Riolobos
Rionansa,Cantabria,39063,1,Rionansa
Rionegro del Puente,Zamora,49177,2,Rionegro del Puente
Riópar,Albacete,2067,1,Riópar
Riós,Ourense,32071,1,Riós
Riosa,Asturias,33058,1,Riosa
Rioseco de Soria,Soria,42158,2,Rioseco de Soria
Rioseco de Tapia,León,24133,3,Rioseco de Tapia
Riotorto,Lugo,27054,1,Riotorto
Riotuerto,Cantabria,39064,1,Riotuerto
Ripoll,Girona,17147,1,Ripoll
Ripollet,Barcelona,8180,3,Ripollet
Risco,Badajoz,6114,1,Risco
Riu de Cerdanya,Lleida,25913,0,Riu de Cerdanya
Riudarenes,Girona,17148,1,Riudarenes
Riudaura,Girona,17149,1,Riudaura
Riudecanyes,Tarragona,43127,1,Riudecanyes
Riudecols,Tarragona,43128,1,Riudecols
Riudellots de la Selva,Girona,17150,1,Riudellots de la Selva
Riudoms,Tarragona,43129,1,Riudoms
Riumors,Girona,17151,1,Riumors
Rivas-Vaciamadrid,Madrid,28123,3,Rivas-Vaciamadrid
Rivilla de Barajas,Ávila,5196,1,Rivilla de Barajas
Roa,Burgos,9321,1,Roa
Roales,Zamora,49178,1,Roales
Roales de Campos,Valladolid,47134,1,Roales de Campos
Robla (La),León,24134,10,La Robla
Robladillo,Valladolid,47135,1,Robladillo
Robleda,Salamanca,37269,1,Robleda
Robleda-Cervantes,Zamora,49179,2,Robleda-Cervantes
Robledillo de Gata,Cáceres,10156,1,Robledillo de Gata
Robledillo de la Jara,Madrid,28124,1,Robledillo de la Jara
Robledillo de la Vera,Cáceres,10157,1,Robledillo de la Vera
Robledillo de Mohernando,Guadalajara,19239,1,Robledillo de Mohernando
Robledillo de Trujillo,Cáceres,10158,1,Robledillo de Trujillo
Robledo,Albacete,2068,2,Robledo
Robledo (El),Ciudad Real,13901,1,El Robledo
Robledo de Chavela,Madrid,28125,1,Robledo de Chavela
Robledo de Corpes,Guadalajara,19240,1,Robledo de Corpes
Robledo del Mazo,Toledo,45148,5,Robledo del Mazo
Robledollano,Cáceres,10159,1,Robledollano
Robliza de Cojos,Salamanca,37270,1,Robliza de Cojos
Robregordo,Madrid,28126,1,Robregordo
