municipio,provincia,codigo_ine,num_universidades
Pino (O),A Coruña,15066,0
Pino de Tormes (El),Salamanca,37253,0
Pino del Oro,Zamora,49157,0
Pino del Río,Palencia,34129,0
Pinofranqueado,Cáceres,10146,0
Pinós,Lleida,25167,0
Pinós (el)/Pinoso,Alicante,3105,0
Pinos Genil,Granada,18157,0
Pinos Puente,Granada,18158,0
Pinseque,Zaragoza,50209,0
Pintanos (Los),Zaragoza,50210,0
Pinto,Madrid,28113,0
Piña de Campos,Palencia,34130,0
Piña de Esgueva,Valladolid,47117,0
Píñar,Granada,18159,0
Piñel de Abajo,Valladolid,47118,0
Piñel de Arriba,Valladolid,47119,0
Piñero (El),Zamora,49158,0
Piñor,Ourense,32061,0
Piñuécar-Gandullas,Madrid,28114,0
Piornal,Cáceres,10147,0
Pioz,Guadalajara,19220,0
Piqueras,Guadalajara,19221,0
Piqueras del Castillo,Cuenca,16161,0
Pira,Tarragona,43107,0
Piracés,Huesca,22181,0
Pitarque,Teruel,44183,0
Pitiegua,Salamanca,37254,0
Pitillas,Navarra,31205,0
Pizarra,Málaga,29080,0
Pizarral,Salamanca,37255,0
Pla de Santa Maria (El),Tarragona,43108,0
Pla del Penedès (El),Barcelona,8164,0
Plan,Huesca,22182,0
Planes,Alicante,3106,0
Planes d'Hostoles (Les),Girona,17133,0
Planoles,Girona,17134,0
Plans de Sió (Els),Lleida,25911,0
Plasencia,Cáceres,10148,1
Plasencia de Jalón,Zaragoza,50211,0
Plasenzuela,Cáceres,10149,0
Pleitas,Zaragoza,50212,0
Plenas,Zaragoza,50213,0
Plentzia,Bizkaia,48077,0
Pliego,Murcia,30032,0
Plou,Teruel,44184,0
Poal (El),Lleida,25168,0
Pobla (Sa),Illes Balears,7044,0
Pobla de Benifassà (la),Castellón,12093,0
Pobla de Cérvoles (La),Lleida,25169,0
Pobla de Claramunt (La),Barcelona,8165,0
Pobla de Farnals (la),Valencia,46199,0
Pobla de Lillet (La),Barcelona,8166,0
Pobla de Mafumet (La),Tarragona,43109,0
Pobla de Massaluca (La),Tarragona,43110,0
Pobla de Montornès (La),Tarragona,43111,0
Pobla de Segur (La),Lleida,25171,0
Pobla de Vallbona (la),Valencia,46202,0
Pobla del Duc (la),Valencia,46200,0
Pobla Llarga (la),Valencia,46203,0
Pobla Tornesa (la),Castellón,12094,0
Población de Arroyo,Palencia,34131,0
Población de Campos,Palencia,34132,0
Población de Cerrato,Palencia,34133,0
Pobladura de Pelayo García,León,24113,0
Pobladura de Valderaduey,Zamora,49160,0
Pobladura del Valle,Zamora,49159,0
Poblete,Ciudad Real,13064,0
Poblets (els),Alicante,3901,0
Pobo (El),Teruel,44185,0
Pobo de Dueñas (El),Guadalajara,19222,0
Poboleda,Tarragona,43112,0
Pobra de Trives (A),Ourense,32063,0
Pobra do Brollón (A),Lugo,27047,0
Pobra do Caramiñal (A),A Coruña,15067,0
Poio,Pontevedra,36041,0
Pol,Lugo,27046,0
Pola de Gordón (La),León,24114,0
Polaciones,Cantabria,39053,0
Polán,Toledo,45133,0
Polanco,Cantabria,39054,0
Polentinos,Palencia,34134,0
Poleñino,Huesca,22184,0
Polícar,Granada,18161,0
Polinyà,Barcelona,8167,0
Polinyà de Xúquer,Valencia,46197,0
Pollença,Illes Balears,7042,0
Pollos,Valladolid,47121,0
Polop,Alicante,3107,0
Polopos,Granada,18162,0
Pomar de Valdivia,Palencia,34135,0
Pomer,Zaragoza,50214,0
Ponferrada,León,24115,1
Ponga,Asturias,33050,0
Pont d'Armentera (El),Tarragona,43113,0
Pont de Bar (El),Lleida,25030,0
Pont de Molins,Girona,17135,0
Pont de Suert (El),Lleida,25173,0
Pont de Vilomara i Rocafort (El),Barcelona,8182,0
Ponte Caldelas,Pontevedra,36043,0
Ponteareas,Pontevedra,36042,0
Ponteceso,A Coruña,15068,0
Pontecesures,Pontevedra,36044,0
Pontedeume,A Coruña,15069,0
Pontedeva,Ourense,32064,0
Pontenova (A),Lugo,27048,0
Pontes de García Rodríguez (As),A Coruña,15070,0
Pontevedra,Pontevedra,36038,1
Pontils,Tarragona,43141,0
Pontons,Barcelona,8168,0
Pontós,Girona,17136,0
Ponts,Lleida,25172,0
Porcuna,Jaén,23069,0
Porqueira,Ourense,32062,0
Porqueres,Girona,17137,0
Porrera,Tarragona,43114,0
Porreres,Illes Balears,7043,0
Porriño (O),Pontevedra,36039,0
Port de la Selva (El),Girona,17140,0
Portaje,Cáceres,10150,0
Portalrubio de Guadamejud,Cuenca,16162,0
Portas,Pontevedra,36040,0
Portbou,Girona,17138,0
Portell de Morella,Castellón,12091,0
Portella (La),Lleida,25174,0
Portellada (La),Teruel,44187,0
Portezuelo,Cáceres,10151,0
Portilla,Cuenca,16163,0
Portillo,Valladolid,47122,0
Portillo de Soria,Soria,42140,0
Portillo de Toledo,Toledo,45134,0
Porto,Zamora,49162,0
Porto do Son,A Coruña,15071,0
Portomarín,Lugo,27049,0
Portugalete,Bizkaia,48078,0
Pórtugos,Granada,18163,0
Porzuna,Ciudad Real,13065,0
Posada de Valdeón,León,24116,0
Posadas,Córdoba,14053,0
Potes,Cantabria,39055,0
Potries,Valencia,46198,0
Poveda,Ávila,5188,0
Poveda de la Sierra,Guadalajara,19223,0
Poveda de las Cintas,Salamanca,37256,0
Póveda de Soria (La),Soria,42141,0
Povedilla,Albacete,2062,0
Poyales del Hoyo,Ávila,5189,0
Poyatos,Cuenca,16165,0
Poza de la Sal,Burgos,9272,0
Poza de la Vega,Palencia,34136,0
Pozal de Gallinas,Valladolid,47123,0
Pozaldez,Valladolid,47124,0
Pozalmuro,Soria,42142,0
Pozán de Vero,Huesca,22186,0
Pozanco,Ávila,5190,0
Pozo Alcón,Jaén,23070,0
Pozo Cañada,Albacete,2901,0
Pozo de Almoguera,Guadalajara,19224,0
Pozo de Guadalajara,Guadalajara,19225,0
Pozo de Urama,Palencia,34137,0
Pozo-Lorente,Albacete,2064,0
Pozoamargo,Cuenca,16166,0
Pozoantiguo,Zamora,49163,0
Pozoblanco,Córdoba,14054,0
Pozohondo,Albacete,2063,0
Pozondón,Teruel,44189,0
Pozorrubielos de la Mancha,Cuenca,16908,0
Pozorrubio de Santiago,Cuenca,16167,0
Pozos de Hinojo,Salamanca,37257,0
Pozuel de Ariza,Zaragoza,50215,0
Pozuel del Campo,Teruel,44190,0
Pozuelo,Albacete,2065,0
Pozuelo (El),Cuenca,16169,0
Pozuelo de Alarcón,Madrid,28115,5
Pozuelo de Aragón,Zaragoza,50216,0
Pozuelo de Calatrava,Ciudad Real,13066,0
Pozuelo de la Orden,Valladolid,47125,0
Pozuelo de Tábara,Zamora,49164,0
Pozuelo de Zarzón,Cáceres,10152,0
Pozuelo del Páramo,León,24117,0
Pozuelo del Rey,Madrid,28116,0
Pozuelos de Calatrava (Los),Ciudad Real,13067,0
Prádanos de Bureba,Burgos,9273,0
Prádanos de Ojeda,Palencia,34139,0
Pradejón,La Rioja,26117,0
Pradell de la Teixeta,Tarragona,43115,0
Prádena,Segovia,40162,0
Prádena de Atienza,Guadalajara,19226,0
Prádena del Rincón,Madrid,28117,0
Prades,Tarragona,43116,0
Pradilla de Ebro,Zaragoza,50217,0
Pradillo,La Rioja,26118,0
Prado,Zamora,49165,0
Prado de la Guzpeña,León,24118,0
Prado del Rey,Cádiz,11026,0
Pradoluengo,Burgos,9274,0
Prados Redondos,Guadalajara,19227,0
Pradosegar,Ávila,5191,0
Prat de Comte,Tarragona,43117,0
Prat de Llobregat (El),Barcelona,8169,0
Pratdip,Tarragona,43118,0
Prats de Lluçanès,Barcelona,8171,0
Prats de Rei (Els),Barcelona,8170,0
Prats i Sansor,Lleida,25175,0
Pravia,Asturias,33051,0
Preixana,Lleida,25176,0
Preixens,Lleida,25177,0
Préjano,La Rioja,26119,0
Premià de Dalt,Barcelona,8230,0
Premià de Mar,Barcelona,8172,0
Presencio,Burgos,9275,0
Preses (Les),Girona,17139,0
Priaranza del Bierzo,León,24119,0
Priego,Cuenca,16170,0
Priego de Córdoba,Córdoba,14055,0
Prioro,León,24120,0
Proaza,Asturias,33052,0
Provencio (El),Cuenca,16171,0
Prullans,Lleida,25179,0
Pruna,Sevilla,41076,0
Puçol,Valencia,46205,0
Puebla de Albortón,Zaragoza,50218,0
Puebla de Alcocer,Badajoz,6102,0
Puebla de Alfindén (La),Zaragoza,50219,0
Puebla de Almenara,Cuenca,16172,0
Puebla de Almoradiel (La),Toledo,45135,0
Puebla de Arenoso,Castellón,12092,0
Puebla de Arganzón (La),Burgos,9276,0
Puebla de Azaba,Salamanca,37258,0
Puebla de Beleña,Guadalajara,19228,0
Puebla de Castro (La),Huesca,22187,0
Puebla de Cazalla (La),Sevilla,41077,0
Puebla de Don Fadrique,Granada,18164,0
Puebla de Don Rodrigo,Ciudad Real,13068,0
Puebla de Guzmán,Huelva,21058,0
Puebla de Híjar (La),Teruel,44191,0
Puebla de la Calzada,Badajoz,6103,0
Puebla de la Reina,Badajoz,6104,0
Puebla de la Sierra,Madrid,28118,0
Puebla de Lillo,León,24121,0
Puebla de los Infantes (La),Sevilla,41078,0
Puebla de Montalbán (La),Toledo,45136,0
Puebla de Obando,Badajoz,6107,0
Puebla de Pedraza,Segovia,40163,0
Puebla de San Medel,Salamanca,37259,0
Puebla de San Miguel,Valencia,46201,0
Puebla de Sanabria,Zamora,49166,0
Puebla de Sancho Pérez,Badajoz,6108,0
Puebla de Valdavia (La),Palencia,34140,0
Puebla de Valles,Guadalajara,19229,0
Puebla de Valverde (La),Teruel,44192,0
Puebla de Yeltes,Salamanca,37260,0
Puebla del Maestre,Badajoz,6105,0
Puebla del Príncipe,Ciudad Real,13069,0
Puebla del Prior,Badajoz,6106,0
Puebla del Río (La),Sevilla,41079,0
Puebla del Salvador,Cuenca,16174,0
Pueblanueva (La),Toledo,45137,0
Pueblica de Valverde,Zamora,49167,0
Pueblonuevo de Miramontes,Cáceres,10905,0
Pueblonuevo del Guadiana,Badajoz,6902,0
Puendeluna,Zaragoza,50220,0
Puente de Domingo Flórez,León,24122,0
Puente de Génave,Jaén,23071,0
Puente de Montañana,Huesca,22188,0
Puente del Arzobispo (El),Toledo,45138,0
Puente del Congosto,Salamanca,37261,0
Puente Genil,Córdoba,14056,0
Puente la Reina de Jaca,Huesca,22902,0
Puente la Reina/Gares,Navarra,31206,0
Puente Viesgo,Cantabria,39056,0
Puentedura,Burgos,9277,0
Puentes Viejas,Madrid,28902,0
Puerta de Segura (La),Jaén,23072,0
Puertas,Salamanca,37262,0
Puerto Castilla,Ávila,5192,0
Puerto de Béjar,Salamanca,37263,0
Puerto de la Cruz,Santa Cruz de Tenerife,38028,1
Puerto de San Vicente,Toledo,45139,0
Puerto de Santa Cruz,Cáceres,10153,0
Puerto de Santa María (El),Cádiz,11027,0
Puerto del Rosario,Las Palmas,35017,1
Puerto Lápice,Ciudad Real,13070,0
Puerto Lumbreras,Murcia,30033,0
Puerto Moral,Huelva,21059,0
Puerto Real,Cádiz,11028,1
Puerto Seguro,Salamanca,37264,0
Puerto Serrano,Cádiz,11029,0
Puértolas,Huesca,22189,0
Puertollano,Ciudad Real,13071,0
Puertomingalvo,Teruel,44193,0
Pueyo,Navarra,31207,0
Pueyo de Araguás (El),Huesca,22190,0
Pueyo de Santa Cruz,Huesca,22193,0
Puig de Santa Maria (el),Valencia,46204,0
Puig-reig,Barcelona,8175,0
Puigcerdà,Girona,17141,0
Puigdàlber,Barcelona,8174,0
Puiggròs,Lleida,25180,0
Puigpelat,Tarragona,43119,0
Puigpunyent,Illes Balears,7045,0
Puigverd d'Agramunt,Lleida,25181,0
Puigverd de Lleida,Lleida,25182,0
Pujalt,Barcelona,8176,0
Pujerra,Málaga,29081,0
Pulgar,Toledo,45140,0
Pulianas,Granada,18165,0
Pulpí,Almería,4075,0
Punta Umbría,Huelva,21060,0
Puntagorda,Santa Cruz de Tenerife,38029,0
Puntallana,Santa Cruz de Tenerife,38030,0
Punxín,Ourense,32065,0
Puras,Valladolid,47126,0
Purchena,Almería,4076,0
Purujosa,Zaragoza,50221,0
Purullena,Granada,18167,0
Quar (La),Barcelona,8177,0
Quart,Girona,17142,0
Quart de les Valls,Valencia,46101,0
Quart de Poblet,Valencia,46102,0
Quartell,Valencia,46103,0
Quatretonda,Valencia,46104,0
Quatretondeta,Alicante,3060,0
Quel,La Rioja,26120,0
Quemada,Burgos,9279,0
Quéntar,Granada,18168,0
Quer,Guadalajara,19230,0
Queralbs,Girona,17043,0
Quero,Toledo,45141,0
Querol,Tarragona,43120,0
Quesa,Valencia,46206,0
Quesada,Jaén,23073,0
Quicena,Huesca,22195,0
Quijorna,Madrid,28119,0
Quintana de la Serena,Badajoz,6109,0
Quintana del Castillo,León,24123,0
Quintana del Marco,León,24124,0
Quintana del Pidio,Burgos,9281,0
Quintana del Puente,Palencia,34141,0
Quintana Redonda,Soria,42144,0
Quintana y Congosto,León,24125,0
Quintanabureba,Burgos,9280,0
Quintanaélez,Burgos,9283,0
Quintanaortuño,Burgos,9287,0
Quintanapalla,Burgos,9288,0
Quintanar de la Orden,Toledo,45142,0
Quintanar de la Sierra,Burgos,9289,0
Quintanar del Rey,Cuenca,16175,0
Quintanas de Gormaz,Soria,42145,0
Quintanavides,Burgos,9292,0
Quintanilla de Arriba,Valladolid,47127,0
Quintanilla de la Mata,Burgos,9294,0
Quintanilla de Onésimo,Valladolid,47129,0
Quintanilla de Onsoña,Palencia,34143,0
Quintanilla de Trigueros,Valladolid,47130,0
Quintanilla de Urz,Zamora,49170,0
Quintanilla del Agua y Tordueles,Burgos,9901,0
Quintanilla del Coco,Burgos,9295,0
Quintanilla del Molar,Valladolid,47128,0
Quintanilla del Monte,Zamora,49168,0
Quintanilla del Olmo,Zamora,49169,0
Quintanilla San García,Burgos,9298,0
Quintanilla Vivar,Burgos,9301,0
Quintanillas (Las),Burgos,9297,0
Quintela de Leirado,Ourense,32066,0
Quinto,Zaragoza,50222,0
Quiñonería,Soria,42148,0
Quiroga,Lugo,27050,0
Quirós,Asturias,33053,0
Quiruelas de Vidriales,Zamora,49171,0
Quismondo,Toledo,45143,0
Rábade,Lugo,27056,0
Rabanales,Zamora,49172,0
Rabanera,La Rioja,26121,0
Rabanera del Pinar,Burgos,9302,0
Rábano,Valladolid,47131,0
Rábano de Aliste,Zamora,49173,0
Rábanos,Burgos,9303,0
Rábanos (Los),Soria,42149,0
Rabé de las Calzadas,Burgos,9304,0
Rabós,Girona,17143,0
Rada de Haro,Cuenca,16176,0
Rafal,Alicante,3109,0
Ráfales,Teruel,44194,0
Rafelbunyol,Valencia,46207,0
Rafelcofer,Valencia,46208,0
Rafelguaraf,Valencia,46209,0
Ràfol d'Almúnia (el),Alicante,3110,0
Ráfol de Salem,Valencia,46210,0
Rágama,Salamanca,37265,0
Rágol,Almería,4077,0
Rairiz de Veiga,Ourense,32067,0
Rajadell,Barcelona,8178,0
Ramales de la Victoria,Cantabria,39057,0
Rambla (La),Córdoba,14057,0
Ramirás,Ourense,32068,0
Ramiro,Valladolid,47132,0
Rapariegos,Segovia,40164,0
Rascafría,Madrid,28120,0
Rasillo de Cameros (El),La Rioja,26122,0
Rasines,Cantabria,39058,0
Rasquera,Tarragona,43121,0
Rasueros,Ávila,5193,0
Real,Valencia,46212,0
Real de Gandia (el),Valencia,46211,0
Real de la Jara (El),Sevilla,41080,0
Real de San Vicente (El),Toledo,45144,0
Real Sitio de San Ildefonso,Segovia,40181,0
Realejos (Los),Santa Cruz de Tenerife,38031,0
Rebollar,Cáceres,10154,0
Rebollar,Soria,42151,0
Rebolledo de la Torre,Burgos,9306,0
Rebollo,Segovia,40165,0
Rebollosa de Jadraque,Guadalajara,19231,0
Recas,Toledo,45145,0
Recueja (La),Albacete,2066,0
Recuenco (El),Guadalajara,19232,0
Recuerda,Soria,42152,0
Redal (El),La Rioja,26123,0
Redecilla del Camino,Burgos,9307,0
Redecilla del Campo,Burgos,9308,0
Redonda (La),Salamanca,37266,0
Redondela,Pontevedra,36045,0
Redován,Alicante,3111,0
Redueña,Madrid,28121,0
Regencós,Girona,17144,0
Regueras (Las),Asturias,24127,0
Regueras de Arriba,León,33054,0
Regumiel de la Sierra,Burgos,9309,0
Reíllo,Cuenca,16177,0
Reina,Badajoz,6110,0
Reinosa,Cantabria,39059,0
Reinoso,Burgos,9310,0
Reinoso de Cerrato,Palencia,34146,0
Relleu,Alicante,3112,0
Rellinars,Barcelona,8179,0
Rello,Soria,42153,0
Remolinos,Zaragoza,50223,0
Remondo,Segovia,40166,0
Rena,Badajoz,6111,0
Renau,Tarragona,43122,0
Renedo de Esgueva,Valladolid,47133,0
Renedo de la Vega,Palencia,34147,0
Renera,Guadalajara,19233,0
Renieblas,Soria,42154,0
Reocín,Cantabria,39060,0
Requejo,Zamora,49174,0
Requena,Valencia,46213,0
Requena de Campos,Palencia,34149,0
Respenda de la Peña,Palencia,34151,0
Retamal de Llerena,Badajoz,6112,0
Retamoso de la Jara,Toledo,45146,0
Retascón,Zaragoza,50224,0
Retiendas,Guadalajara,19234,0
Retortillo,Salamanca,37267,0
Retortillo de Soria,Soria,42155,0
Retuerta,Burgos,9311,0
Retuerta del Bullaque,Ciudad Real,13072,0
Reus,Tarragona,43123,1
Revellinos,Zamora,49175,0
Revenga de Campos,Palencia,34152,0
Revilla de Collazos,Palencia,34154,0
Revilla del Campo,Burgos,9314,0
Revilla Vallejera,Burgos,9316,0
Revilla y Ahedo (La),Burgos,9312,0
Revillarruz,Burgos,9315,0
Reyero,León,24129,0
Rezmondo,Burgos,9317,0
Reznos,Soria,42156,0
Riaguas de San Bartolomé,Segovia,40168,0
Rialp,Lleida,25183,0
Rianxo,A Coruña,15072,0
Riaño,León,24130,0
Riaza,Segovia,40170,0
Riba (La),Tarragona,43124,0
Riba de Escalote (La),Soria,42157,0
Riba de Saelices,Guadalajara,19235,0
Riba-roja d'Ebre,Tarragona,43125,0
Riba-roja de Túria,Valencia,46214,0
Ribadavia,Ourense,32069,0
Ribadedeva,Asturias,33055,0
Ribadeo,Lugo,27051,0
Ribadesella,Asturias,33056,0
Ribadumia,Pontevedra,36046,0
Ribaforada,Navarra,31208,0
Ribafrecha,La Rioja,26124,0
Ribamontán al Mar,Cantabria,39061,0
Ribamontán al Monte,Cantabria,39062,0
Ribas de Campos,Palencia,34155,0
Ribas de Sil,Lugo,27052,0
Ribatejada,Madrid,28122,0
Ribeira,A Coruña,15073,0
Ribeira de Piquín,Lugo,27053,0
Ribera d'Ondara,Lleida,25905,0
Ribera d'Urgellet,Lleida,25185,0
Ribera de Arriba,Asturias,33057,0
Ribera del Fresno,Badajoz,6113,0
Riberos de la Cueza,Palencia,34156,0
Ribes de Freser,Girona,17145,0
Ribesalbes,Castellón,12095,0
Ribota,Segovia,40171,0
Ricla,Zaragoza,50225,0
Ricote,Murcia,30034,0
Riego de la Vega,León,24131,0
Riello,León,24132,0
Riells i Viabrea,Girona,17146,0
Rielves,Toledo,45147,0
Riera de Gaià (La),Tarragona,43126,0
Rillo,Teruel,44195,0
Rillo de Gallo,Guadalajara,19237,0
Rincón de la Victoria,Málaga,29082,0
Rincón de Soto,La Rioja,26125,0
Rinconada (La),Sevilla,41081,0
Rinconada de la Sierra (La),Salamanca,37268,0
Riner,Lleida,25186,0
Riocabado,Ávila,5194,0
Riocavado de la Sierra,Burgos,9318,0
Riodeva,Teruel,44196,0
Riofrío,Ávila,5195,0
Riofrío de Aliste,Zamora,49176,0
Riofrío de Riaza,Segovia,40172,0
Riofrío del Llano,Guadalajara,19238,0
Riogordo,Málaga,29083,0
Rioja,Almería,4078,0
Riola,Valencia,46215,0
Riolobos,Cáceres,10155,0
Rionansa,Cantabria,39063,0
Rionegro del Puente,Zamora,49177,0
Riópar,Albacete,2067,0
Riós,Ourense,32071,0
Riosa,Asturias,33058,0
Rioseco de Soria,Soria,42158,0
Rioseco de Tapia,León,24133,0
Riotorto,Lugo,27054,0
Riotuerto,Cantabria,39064,0
Ripoll,Girona,17147,0
Ripollet,Barcelona,8180,0
Risco,Badajoz,6114,0
Riu de Cerdanya,Lleida,25913,0
Riudarenes,Girona,17148,0
Riudaura,Girona,17149,0
Riudecanyes,Tarragona,43127,0
Riudecols,Tarragona,43128,0
Riudellots de la Selva,Girona,17150,0
Riudoms,Tarragona,43129,0
Riumors,Girona,17151,0
Rivas-Vaciamadrid,Madrid,28123,0
Rivilla de Barajas,Ávila,5196,0
Roa,Burgos,9321,0
Roales,Zamora,49178,0
Roales de Campos,Valladolid,47134,0
Robla (La),León,24134,0
Robladillo,Valladolid,47135,0
Robleda,Salamanca,37269,0
Robleda-Cervantes,Zamora,49179,0
Robledillo de Gata,Cáceres,10156,0
Robledillo de la Jara,Madrid,28124,0
Robledillo de la Vera,Cáceres,10157,0
Robledillo de Mohernando,Guadalajara,19239,0
Robledillo de Trujillo,Cáceres,10158,0
Robledo,Albacete,2068,0
Robledo (El),Ciudad Real,13901,0
Robledo de Chavela,Madrid,28125,0
Robledo de Corpes,Guadalajara,19240,0
Robledo del Mazo,Toledo,45148,0
Robledollano,Cáceres,10159,0
Robliza de Cojos,Salamanca,37270,0
Robregordo,Madrid,28126,0
Robres,Huesca,22197,0
Robres del Castillo,La Rioja,26126,0
Roca de la Sierra (La),Badajoz,6115,0
Roca del Vallès (La),Barcelona,8181,0
Rocafort,Valencia,46216,0
Rocafort de Queralt,Tarragona,43130,0
Rociana del Condado,Huelva,21061,0
Roda (La),Albacete,2069,0
Roda de Andalucía (La),Sevilla,41082,0
Roda de Berà,Tarragona,43131,0
Roda de Eresma,Segovia,40173,0
Roda de Ter,Barcelona,8183,0
Rodeiro,Pontevedra,36047,0
Ródenas,Teruel,44197,0
Rodezno,La Rioja,26127,0
Rodonyà,Tarragona,43132,0
Roelos de Sayago,Zamora,49180,0
Rois,A Coruña,15074,0
Rojales,Alicante,3113,0
Rojas,Burgos,9323,0
Rollamienta,Soria,42159,0
Rollán,Salamanca,37271,0
Romana (la),Alicante,3114,0
Romangordo,Cáceres,10160,0
Romanillos de Atienza,Guadalajara,19241,0
Romanones,Guadalajara,19242,0
Romanos,Zaragoza,50227,0
Romanzado,Navarra,31209,0
Romeral (El),Toledo,45149,0
Roncal/Erronkari,Navarra,31210,0
Ronda,Málaga,29084,1
Ronquillo (El),Sevilla,41083,0
Roperuelos del Páramo,León,24136,0
Roquetas de Mar,Almería,4079,0
Roquetes,Tarragona,43133,1
Rosal (O),Pontevedra,36048,0
Rosal de la Frontera,Huelva,21062,0
Rosalejo,Cáceres,10901,0
Rosario (El),Santa Cruz de Tenerife,38032,0
Roses,Girona,17152,0
Rosinos de la Requejada,Zamora,49181,0
Rossell,Castellón,12096,0
Rosselló,Lleida,25189,0
Rota,Cádiz,11030,0
Rotglà i Corberà,Valencia,46217,0
Ròtova,Valencia,46218,0
Roturas,Valladolid,47137,0
Rourell (El),Tarragona,43134,0
Royo (El),Soria,42160,0
Royuela,Teruel,44198,0
Royuela de Río Franco,Burgos,9325,0
Rozalén del Monte,Cuenca,16181,0
Rozas de Madrid (Las),Madrid,28127,2
Rozas de Puerto Real,Madrid,28128,0
Rozas de Valdearroyo (Las),Cantabria,39065,0
Rúa (A),Ourense,32072,0
Ruanes,Cáceres,10161,0
Rubena,Burgos,9326,0
Rubí,Barcelona,8184,0
Rubí de Bracamonte,Valladolid,47138,0
Rubiá,Ourense,32073,0
Rubiales,Teruel,44199,0
Rubielos de la Cérida,Teruel,44200,0
Rubielos de Mora,Teruel,44201,0
Rubió,Barcelona,8185,0
Rubio (El),Sevilla,41084,0
Rubite,Granada,18170,0
Rublacedo de Abajo,Burgos,9327,0
Rucandio,Burgos,9328,0
Rueda,Valladolid,47139,0
Rueda de Jalón,Zaragoza,50228,0
Rueda de la Sierra,Guadalajara,19243,0
Ruente,Cantabria,39066,0
Ruesca,Zaragoza,50229,0
Ruesga,Cantabria,39067,0
Rugat,Valencia,46219,0
Ruidera,Ciudad Real,13902,0
Ruiloba,Cantabria,39068,0
Rupià,Girona,17153,0
Rupit i Pruit,Barcelona,8901,0
Rus,Jaén,23074,0
Rute,Córdoba,14058,0
Sabadell,Barcelona,8187,2
Sabero,León,24137,0
Sabiñán,Zaragoza,50241,0
Sabiñánigo,Huesca,22199,0
Sabiote,Jaén,23075,0
Sacañet,Castellón,12097,0
Sacecorbo,Guadalajara,19244,0
Saceda-Trasierra,Cuenca,16185,0
Sacedón,Guadalajara,19245,0
Saceruela,Ciudad Real,13073,0
Sacramenia,Segovia,40174,0
Sada,A Coruña,15075,0
Sada,Navarra,31212,0
Sádaba,Zaragoza,50230,0
Saelices,Cuenca,16186,0
Saelices de la Sal,Guadalajara,19246,0
Saelices de Mayorga,Valladolid,47140,0
Saelices el Chico,Salamanca,37272,0
Sagàs,Barcelona,8188,0
Sagra,Alicante,3115,0
Sagrada (La),Salamanca,37273,0
Sagunto/Sagunt,Valencia,46220,1
Sahagún,León,24139,0
Sahugo (El),Salamanca,37303,0
Sahún,Huesca,22200,0
Sajazarra,La Rioja,26128,0
Salamanca,Salamanca,37274,4
Salar,Granada,18171,0
Salares,Málaga,29085,0
Salas,Asturias,33059,0
Salas Altas,Huesca,22201,0
Salas Bajas,Huesca,22202,0
Salas de Bureba,Burgos,9329,0
Salas de los Infantes,Burgos,9330,0
Salàs de Pallars,Lleida,25190,0
Salce,Zamora,49183,0
Salceda de Caselas,Pontevedra,36049,0
Salcedillo,Teruel,44203,0
Saldaña,Palencia,34157,0
Saldaña de Burgos,Burgos,9332,0
Saldeana,Salamanca,37275,0
Saldes,Barcelona,8190,0
Saldías,Navarra,31213,0
Saldón,Teruel,44204,0
Salduero,Soria,42161,0
Salem,Valencia,46221,0
Sales de Llierca,Girona,17154,0
Salillas,Huesca,22203,0
Salillas de Jalón,Zaragoza,50231,0
Salinas,Alicante,3116,0
Salinas de Oro/Jaitz,Navarra,31214,0
Salinas de Pisuerga,Palencia,34158,0
Salinas del Manzano,Cuenca,16187,0
Salines (Ses),Illes Balears,7059,0
Salinillas de Bureba,Burgos,9334,0
Sallent,Barcelona,8191,0
Sallent de Gállego,Huesca,22204,0
Salmerón,Guadalajara,19247,0
Salmeroncillos,Cuenca,16188,0
Salmoral,Salamanca,37276,0
Salobral,Ávila,5197,0
Salobre,Albacete,2070,0
Salobreña,Granada,18173,0
Salomó,Tarragona,43135,0
Salorino,Cáceres,10162,0
Salou,Tarragona,43905,0
Salt,Girona,17155,1
Salteras,Sevilla,41085,0
Salvacañete,Cuenca,16189,0
Salvadiós,Ávila,5198,0
Salvador de Zapardiel,Valladolid,47141,0
Salvaleón,Badajoz,6116,0
Salvaterra de Miño,Pontevedra,36050,0
Salvatierra de Esca,Zaragoza,50232,0
Salvatierra de los Barros,Badajoz,6117,0
Salvatierra de Santiago,Cáceres,10163,0
Salvatierra de Tormes,Salamanca,37277,0
Salzadella (la),Castellón,12098,0
Samaniego,Álava,1052,0
Samboal,Segovia,40176,0
Samir de los Caños,Zamora,49184,0
Samos,Lugo,27055,0
Samper de Calanda,Teruel,44205,0
Samper del Salz,Zaragoza,50233,0
San Adrián,Navarra,31215,0
San Adrián de Juarros,Burgos,9335,0
San Adrián del Valle,León,24141,0
San Agustín,Teruel,44206,0
San Agustín del Guadalix,Madrid,28129,0
San Agustín del Pozo,Zamora,49185,0
San Amaro,Ourense,32074,0
San Andrés del Congosto,Guadalajara,19248,0
San Andrés del Rabanedo,León,24142,0
San Andrés del Rey,Guadalajara,19249,0
San Andrés y Sauces,Santa Cruz de Tenerife,38033,0
San Antonio de Benagéber,Valencia,46903,0
San Asensio,La Rioja,26129,0
