municipio,provincia,codigo_ine,municipio_nombre_humano,num_colegios
Piqueras del Castillo,Cuenca,16161,Piqueras del Castillo,0
Pira,Tarragona,43107,Pira,2
Piracés,Huesca,22181,Piracés,0
Pitarque,Teruel,44183,Pitarque,0
Pitiegua,Salamanca,37254,Pitiegua,0
Pitillas,Navarra,31205,Pitillas,1
Pizarra,Málaga,29080,Pizarra,8
Pizarral,Salamanca,37255,Pizarral,0
Pla de Santa Maria (El),Tarragona,43108,El Pla de Santa Maria,3
Pla del Penedès (El),Barcelona,8164,El Pla del Penedès,2
Plan,Huesca,22182,Plan,1
Planes,Alicante,3106,Planes,1
Planes d'Hostoles (Les),Girona,17133,Les Planes d'Hostoles,3
Planoles,Girona,17134,Planoles,1
Plans de Sió (Els),Lleida,25911,Els Plans de Sió,0
Plasencia,Cáceres,10148,Plasencia,32
Plasencia de Jalón,Zaragoza,50211,Plasencia de Jalón,0
Plasenzuela,Cáceres,10149,Plasenzuela,0
Pleitas,Zaragoza,50212,Pleitas,0
Plenas,Zaragoza,50213,Plenas,0
Plentzia,Bizkaia,48077,Plentzia,3
Pliego,Murcia,30032,Pliego,2
Plou,Teruel,44184,Plou,0
Poal (El),Lleida,25168,El Poal,0
Pobla (Sa),Illes Balears,7044,Sa Pobla,13
Pobla de Benifassà (La),Castellón,12093,La Pobla de Benifassà,0
Pobla de Cérvoles (La),Lleida,25169,La Pobla de Cérvoles,1
Pobla de Claramunt (La),Barcelona,8165,La Pobla de Claramunt,2
Pobla de Farnals (La),Valencia,46199,La Pobla de Farnals,5
Pobla de Lillet (La),Barcelona,8166,La Pobla de Lillet,1
Pobla de Mafumet (La),Tarragona,43109,La Pobla de Mafumet,4
Pobla de Massaluca (La),Tarragona,43110,La Pobla de Massaluca,1
Pobla de Montornès (La),Tarragona,43111,La Pobla de Montornès,2
Pobla de Segur (La),Lleida,25171,La Pobla de Segur,4
Pobla de Vallbona (La),Valencia,46202,La Pobla de Vallbona,14
Pobla del Duc (La),Valencia,46200,La Pobla del Duc,5
Pobla Llarga (La),Valencia,46203,La Pobla Llarga,6
Pobla Tornesa (La),Castellón,12094,La Pobla Tornesa,2
Población de Arroyo,Palencia,34131,Población de Arroyo,0
Población de Campos,Palencia,34132,Población de Campos,0
Población de Cerrato,Palencia,34133,Población de Cerrato,0
Pobladura de Pelayo García,León,24113,Pobladura de Pelayo García,1
Pobladura de Valderaduey,Zamora,49160,Pobladura de Valderaduey,0
Pobladura del Valle,Zamora,49159,Pobladura del Valle,0
Poblete,Ciudad Real,13064,Poblete,1
Poblets (Els),Alicante,3901,Els Poblets,2
Pobo (El),Teruel,44185,El Pobo,0
Pobo de Dueñas (El),Guadalajara,19222,El Pobo de Dueñas,0
Poboleda,Tarragona,43112,Poboleda,1
Pobra de Trives (A),Ourense,32063,A Pobra de Trives,0
Pobra do Brollón (A),Lugo,27047,A Pobra do Brollón,1
Pobra do Caramiñal (A),A Coruña,15067,A Pobra do Caramiñal,5
Poio,Pontevedra,36041,Poio,2
Pol,Lugo,27046,Pol,0
Pola de Gordón (La),León,24114,La Pola de Gordón,2
Polaciones,Cantabria,39053,Polaciones,1
Polán,Toledo,45133,Polán,3
Polanco,Cantabria,39054,Polanco,2
Polentinos,Palencia,34134,Polentinos,0
Poleñino,Huesca,22184,Poleñino,0
Polícar,Granada,18161,Polícar,0
Polinyà,Barcelona,8167,Polinyà,8
Polinyà de Xúquer,Valencia,46197,Polinyà de Xúquer,4
Pollença,Illes Balears,7042,Pollença,6
Pollos,Valladolid,47121,Pollos,0
Polop,Alicante,3107,Polop,1
Polopos,Granada,18162,Polopos,2
Pomar de Valdivia,Palencia,34135,Pomar de Valdivia,0
Pomer,Zaragoza,50214,Pomer,0
Ponferrada,León,24115,Ponferrada,39
Ponga,Asturias,33050,Ponga,0
Pont d'Armentera (El),Tarragona,43113,El Pont d'Armentera,2
Pont de Bar (El),Lleida,25030,El Pont de Bar,0
Pont de Molins,Girona,17135,Pont de Molins,1
Pont de Suert (El),Lleida,25173,El Pont de Suert,6
Pont de Vilomara i Rocafort (El),Barcelona,8182,El Pont de Vilomara i Rocafort,3
Ponte Caldelas,Pontevedra,36043,Ponte Caldelas,2
Ponteareas,Pontevedra,36042,Ponteareas,13
Ponteceso,A Coruña,15068,Ponteceso,5
Pontecesures,Pontevedra,36044,Pontecesures,1
Pontedeume,A Coruña,15069,Pontedeume,6
Pontedeva,Ourense,32064,Pontedeva,0
Pontenova (A),Lugo,27048,A Pontenova,0
Pontes de García Rodríguez (As),A Coruña,15070,As Pontes de García Rodríguez,8
Pontevedra,Pontevedra,36038,Pontevedra,4
Pontils,Tarragona,43141,Pontils,0
Pontons,Barcelona,8168,Pontons,1
Pontós,Girona,17136,Pontós,0
Ponts,Lleida,25172,Ponts,4
Porcuna,Jaén,23069,Porcuna,5
Porqueira,Ourense,32062,Porqueira,2
Porqueres,Girona,17137,Porqueres,2
Porrera,Tarragona,43114,Porrera,1
Porreres,Illes Balears,7043,Porreres,5
Porriño (O),Pontevedra,36039,O Porriño,7
Port de la Selva (El),Girona,17140,El Port de la Selva,1
Portaje,Cáceres,10150,Portaje,1
Portalrubio de Guadamejud,Cuenca,16162,Portalrubio de Guadamejud,0
Portas,Pontevedra,36040,Portas,0
Portbou,Girona,17138,Portbou,2
Portell de Morella,Castellón,12091,Portell de Morella,0
Portella (La),Lleida,25174,La Portella,2
Portellada (La),Teruel,44187,La Portellada,1
Portezuelo,Cáceres,10151,Portezuelo,1
Portilla,Cuenca,16163,Portilla,0
Portillo,Valladolid,47122,Portillo,0
Portillo de Soria,Soria,42140,Portillo de Soria,0
Portillo de Toledo,Toledo,45134,Portillo de Toledo,1
Porto,Zamora,49162,Porto,0
Porto do Son,A Coruña,15071,Porto do Son,3
Portomarín,Lugo,27049,Portomarín,0
Portugalete,Bizkaia,48078,Portugalete,0
Pórtugos,Granada,18163,Pórtugos,1
Porzuna,Ciudad Real,13065,Porzuna,4
Posada de Valdeón,León,24116,Posada de Valdeón,1
Posadas,Córdoba,14053,Posadas,7
Potes,Cantabria,39055,Potes,3
Potries,Valencia,46198,Potries,0
Poveda,Ávila,5188,Poveda,0
Poveda de la Sierra,Guadalajara,19223,Poveda de la Sierra,1
Poveda de las Cintas,Salamanca,37256,Poveda de las Cintas,0
Póveda de Soria (La),Soria,42141,La Póveda de Soria,0
Povedilla,Albacete,2062,Povedilla,0
Poyales del Hoyo,Ávila,5189,Poyales del Hoyo,2
Poyatos,Cuenca,16165,Poyatos,0
Poza de la Sal,Burgos,9272,Poza de la Sal,0
Poza de la Vega,Palencia,34136,Poza de la Vega,0
Pozal de Gallinas,Valladolid,47123,Pozal de Gallinas,1
Pozaldez,Valladolid,47124,Pozaldez,1
Pozalmuro,Soria,42142,Pozalmuro,0
Pozán de Vero,Huesca,22186,Pozán de Vero,0
Pozanco,Ávila,5190,Pozanco,0
Pozo Alcón,Jaén,23070,Pozo Alcón,4
Pozo Cañada,Albacete,2901,Pozo Cañada,5
Pozo de Almoguera,Guadalajara,19224,Pozo de Almoguera,0
Pozo de Guadalajara,Guadalajara,19225,Pozo de Guadalajara,2
Pozo de Urama,Palencia,34137,Pozo de Urama,0
Pozo-Lorente,Albacete,2064,Pozo-Lorente,0
Pozoamargo,Cuenca,16166,Pozoamargo,0
Pozoantiguo,Zamora,49163,Pozoantiguo,0
Pozoblanco,Córdoba,14054,Pozoblanco,16
Pozohondo,Albacete,2063,Pozohondo,2
Pozondón,Teruel,44189,Pozondón,0
Pozorrubielos de la Mancha,Cuenca,16908,Pozorrubielos de la Mancha,0
Pozorrubio de Santiago,Cuenca,16167,Pozorrubio de Santiago,0
Pozos de Hinojo,Salamanca,37257,Pozos de Hinojo,0
Pozuel de Ariza,Zaragoza,50215,Pozuel de Ariza,0
Pozuel del Campo,Teruel,44190,Pozuel del Campo,0
Pozuelo,Albacete,2065,Pozuelo,5
Pozuelo (El),Cuenca,16169,El Pozuelo,0
Pozuelo de Alarcón,Madrid,28115,Pozuelo de Alarcón,68
Pozuelo de Aragón,Zaragoza,50216,Pozuelo de Aragón,0
Pozuelo de Calatrava,Ciudad Real,13066,Pozuelo de Calatrava,3
Pozuelo de la Orden,Valladolid,47125,Pozuelo de la Orden,0
Pozuelo de Tábara,Zamora,49164,Pozuelo de Tábara,0
Pozuelo de Zarzón,Cáceres,10152,Pozuelo de Zarzón,1
Pozuelo del Páramo,León,24117,Pozuelo del Páramo,0
Pozuelo del Rey,Madrid,28116,Pozuelo del Rey,1
Pozuelos de Calatrava (Los),Ciudad Real,13067,Los Pozuelos de Calatrava,1
Prádanos de Bureba,Burgos,9273,Prádanos de Bureba,0
Prádanos de Ojeda,Palencia,34139,Prádanos de Ojeda,0
Pradejón,La Rioja,26117,Pradejón,4
Pradell de la Teixeta,Tarragona,43115,Pradell de la Teixeta,0
Prádena,Segovia,40162,Prádena,1
Prádena de Atienza,Guadalajara,19226,Prádena de Atienza,0
Prádena del Rincón,Madrid,28117,Prádena del Rincón,0
Prades,Tarragona,43116,Prades,0
Pradilla de Ebro,Zaragoza,50217,Pradilla de Ebro,1
Pradillo,La Rioja,26118,Pradillo,0
Prado,Zamora,49165,Prado,0
Prado de la Guzpeña,León,24118,Prado de la Guzpeña,0
Prado del Rey,Cádiz,11026,Prado del Rey,7
Pradoluengo,Burgos,9274,Pradoluengo,1
Prados Redondos,Guadalajara,19227,Prados Redondos,0
Pradosegar,Ávila,5191,Pradosegar,0
Prat de Comte,Tarragona,43117,Prat de Comte,1
Prat de Llobregat (El),Barcelona,8169,El Prat de Llobregat,38
Pratdip,Tarragona,43118,Pratdip,2
Prats de Lluçanès,Barcelona,8171,Prats de Lluçanès,6
Prats de Rei (Els),Barcelona,8170,Els Prats de Rei,2
Prats i Sansor,Lleida,25175,Prats i Sansor,0
Pravia,Asturias,33051,Pravia,5
Preixana,Lleida,25176,Preixana,2
Preixens,Lleida,25177,Preixens,2
Préjano,La Rioja,26119,Préjano,0
Premià de Dalt,Barcelona,8230,Premià de Dalt,0
Premià de Mar,Barcelona,8172,Premià de Mar,21
Presencio,Burgos,9275,Presencio,0
Preses (Les),Girona,17139,Les Preses,2
Priaranza del Bierzo,León,24119,Priaranza del Bierzo,0
Priego,Cuenca,16170,Priego,2
Priego de Córdoba,Córdoba,14055,Priego de Córdoba,21
Prioro,León,24120,Prioro,0
Proaza,Asturias,33052,Proaza,2
Provencio (El),Cuenca,16171,El Provencio,5
Prullans,Lleida,25179,Prullans,1
Pruna,Sevilla,41076,Pruna,4
Puçol,Valencia,46205,Puçol,0
Puebla de Albortón,Zaragoza,50218,Puebla de Albortón,0
Puebla de Alcocer,Badajoz,6102,Puebla de Alcocer,2
Puebla de Alfindén (La),Zaragoza,50219,La Puebla de Alfindén,7
Puebla de Almenara,Cuenca,16172,Puebla de Almenara,0
Puebla de Almoradiel (La),Toledo,45135,La Puebla de Almoradiel,5
Puebla de Arenoso,Castellón,12092,Puebla de Arenoso,0
Puebla de Arganzón (La),Burgos,9276,La Puebla de Arganzón,1
Puebla de Azaba,Salamanca,37258,Puebla de Azaba,0
Puebla de Beleña,Guadalajara,19228,Puebla de Beleña,0
Puebla de Castro (La),Huesca,22187,La Puebla de Castro,0
Puebla de Cazalla (La),Sevilla,41077,La Puebla de Cazalla,10
Puebla de Don Fadrique,Granada,18164,Puebla de Don Fadrique,3
Puebla de Don Rodrigo,Ciudad Real,13068,Puebla de Don Rodrigo,1
Puebla de Guzmán,Huelva,21058,Puebla de Guzmán,4
Puebla de Híjar (La),Teruel,44191,La Puebla de Híjar,2
Puebla de la Calzada,Badajoz,6103,Puebla de la Calzada,4
Puebla de la Reina,Badajoz,6104,Puebla de la Reina,1
Puebla de la Sierra,Madrid,28118,Puebla de la Sierra,0
Puebla de Lillo,León,24121,Puebla de Lillo,2
Puebla de los Infantes (La),Sevilla,41078,La Puebla de los Infantes,4
Puebla de Montalbán (La),Toledo,45136,La Puebla de Montalbán,5
Puebla de Obando,Badajoz,6107,Puebla de Obando,1
Puebla de Pedraza,Segovia,40163,Puebla de Pedraza,0
Puebla de San Medel,Salamanca,37259,Puebla de San Medel,0
Puebla de San Miguel,Valencia,46201,Puebla de San Miguel,0
Puebla de Sanabria,Zamora,49166,Puebla de Sanabria,4
Puebla de Sancho Pérez,Badajoz,6108,Puebla de Sancho Pérez,1
Puebla de Valdavia (La),Palencia,34140,La Puebla de Valdavia,0
Puebla de Valles,Guadalajara,19229,Puebla de Valles,0
Puebla de Valverde (La),Teruel,44192,La Puebla de Valverde,0
Puebla de Yeltes,Salamanca,37260,Puebla de Yeltes,0
Puebla del Maestre,Badajoz,6105,Puebla del Maestre,1
Puebla del Príncipe,Ciudad Real,13069,Puebla del Príncipe,1
Puebla del Prior,Badajoz,6106,Puebla del Prior,1
Puebla del Río (La),Sevilla,41079,La Puebla del Río,10
Puebla del Salvador,Cuenca,16174,Puebla del Salvador,0
Pueblanueva (La),Toledo,45137,La Pueblanueva,2
Pueblica de Valverde,Zamora,49167,Pueblica de Valverde,0
Pueblonuevo de Miramontes,Cáceres,10905,Pueblonuevo de Miramontes,1
Pueblonuevo del Guadiana,Badajoz,6902,Pueblonuevo del Guadiana,2
Puendeluna,Zaragoza,50220,Puendeluna,0
Puente de Domingo Flórez,León,24122,Puente de Domingo Flórez,2
Puente de Génave,Jaén,23071,Puente de Génave,3
Puente de Montañana,Huesca,22188,Puente de Montañana,0
Puente del Arzobispo (El),Toledo,45138,El Puente del Arzobispo,2
Puente del Congosto,Salamanca,37261,Puente del Congosto,0
Puente Genil,Córdoba,14056,Puente Genil,23
Puente la Reina de Jaca,Huesca,22902,Puente la Reina de Jaca,1
Puente la Reina/Gares,Navarra,31206,Puente la Reina/Gares,4
Puente Viesgo,Cantabria,39056,Puente Viesgo,0
Puentedura,Burgos,9277,Puentedura,0
Puentes Viejas,Madrid,28902,Puentes Viejas,0
Puerta de Segura (La),Jaén,23072,La Puerta de Segura,5
Puertas,Salamanca,37262,Puertas,0
Puerto Castilla,Ávila,5192,Puerto Castilla,0
Puerto de Béjar,Salamanca,37263,Puerto de Béjar,1
Puerto de la Cruz,Santa Cruz de Tenerife,38028,Puerto de la Cruz,19
Puerto de San Vicente,Toledo,45139,Puerto de San Vicente,0
Puerto de Santa Cruz,Cáceres,10153,Puerto de Santa Cruz,0
Puerto de Santa María (El),Cádiz,11027,El Puerto de Santa María,64
Puerto del Rosario,Las Palmas,35017,Puerto del Rosario,22
Puerto Lápice,Ciudad Real,13070,Puerto Lápice,0
Puerto Lumbreras,Murcia,30033,Puerto Lumbreras,8
Puerto Moral,Huelva,21059,Puerto Moral,0
Puerto Real,Cádiz,11028,Puerto Real,24
Puerto Seguro,Salamanca,37264,Puerto Seguro,0
Puerto Serrano,Cádiz,11029,Puerto Serrano,6
Puértolas,Huesca,22189,Puértolas,2
Puertollano,Ciudad Real,13071,Puertollano,39
Puertomingalvo,Teruel,44193,Puertomingalvo,0
Pueyo,Navarra,31207,Pueyo,0
Pueyo de Araguás (El),Huesca,22190,El Pueyo de Araguás,0
Pueyo de Santa Cruz,Huesca,22193,Pueyo de Santa Cruz,0
Puig de Santa Maria (El),Valencia,46204,El Puig de Santa Maria,10
Puig-reig,Barcelona,8175,Puig-reig,0
Puigcerdà,Girona,17141,Puigcerdà,6
Puigdàlber,Barcelona,8174,Puigdàlber,2
Puiggròs,Lleida,25180,Puiggròs,2
Puigpelat,Tarragona,43119,Puigpelat,2
Puigpunyent,Illes Balears,7045,Puigpunyent,3
Puigverd d'Agramunt,Lleida,25181,Puigverd d'Agramunt,1
Puigverd de Lleida,Lleida,25182,Puigverd de Lleida,3
Pujalt,Barcelona,8176,Pujalt,2
Pujerra,Málaga,29081,Pujerra,0
Pulgar,Toledo,45140,Pulgar,2
Pulianas,Granada,18165,Pulianas,6
Pulpí,Almería,4075,Pulpí,12
Punta Umbría,Huelva,21060,Punta Umbría,11
Puntagorda,Santa Cruz de Tenerife,38029,Puntagorda,2
Puntallana,Santa Cruz de Tenerife,38030,Puntallana,5
Punxín,Ourense,32065,Punxín,0
Puras,Valladolid,47126,Puras,0
Purchena,Almería,4076,Purchena,5
Purujosa,Zaragoza,50221,Purujosa,0
Purullena,Granada,18167,Purullena,4
Quar (La),Barcelona,8177,La Quar,0
Quart,Girona,17142,Quart,3
Quart de les Valls,Valencia,46101,Quart de les Valls,2
Quart de Poblet,Valencia,46102,Quart de Poblet,22
Quartell,Valencia,46103,Quartell,2
Quatretonda,Valencia,46104,Quatretonda,4
Quatretondeta,Alicante,3060,Quatretondeta,0
Quel,La Rioja,26120,Quel,1
Quemada,Burgos,9279,Quemada,0
Quéntar,Granada,18168,Quéntar,1
Quer,Guadalajara,19230,Quer,2
Queralbs,Girona,17043,Queralbs,0
Quero,Toledo,45141,Quero,2
Querol,Tarragona,43120,Querol,0
Quesa,Valencia,46206,Quesa,1
Quesada,Jaén,23073,Quesada,6
Quicena,Huesca,22195,Quicena,0
Quijorna,Madrid,28119,Quijorna,4
Quintana de la Serena,Badajoz,6109,Quintana de la Serena,4
Quintana del Castillo,León,24123,Quintana del Castillo,0
Quintana del Marco,León,24124,Quintana del Marco,0
Quintana del Pidio,Burgos,9281,Quintana del Pidio,0
Quintana del Puente,Palencia,34141,Quintana del Puente,0
Quintana Redonda,Soria,42144,Quintana Redonda,1
Quintana y Congosto,León,24125,Quintana y Congosto,0
Quintanabureba,Burgos,9280,Quintanabureba,0
Quintanaélez,Burgos,9283,Quintanaélez,0
Quintanaortuño,Burgos,9287,Quintanaortuño,0
Quintanapalla,Burgos,9288,Quintanapalla,0
Quintanar de la Orden,Toledo,45142,Quintanar de la Orden,9
Quintanar de la Sierra,Burgos,9289,Quintanar de la Sierra,2
Quintanar del Rey,Cuenca,16175,Quintanar del Rey,7
Quintanas de Gormaz,Soria,42145,Quintanas de Gormaz,0
Quintanavides,Burgos,9292,Quintanavides,0
Quintanilla de Arriba,Valladolid,47127,Quintanilla de Arriba,0
Quintanilla de la Mata,Burgos,9294,Quintanilla de la Mata,0
Quintanilla de Onésimo,Valladolid,47129,Quintanilla de Onésimo,1
Quintanilla de Onsoña,Palencia,34143,Quintanilla de Onsoña,0
Quintanilla de Trigueros,Valladolid,47130,Quintanilla de Trigueros,0
Quintanilla de Urz,Zamora,49170,Quintanilla de Urz,0
Quintanilla del Agua y Tordueles,Burgos,9901,Quintanilla del Agua y Tordueles,0
Quintanilla del Coco,Burgos,9295,Quintanilla del Coco,0
Quintanilla del Molar,Valladolid,47128,Quintanilla del Molar,0
Quintanilla del Monte,Zamora,49168,Quintanilla del Monte,0
Quintanilla del Olmo,Zamora,49169,Quintanilla del Olmo,0
Quintanilla San García,Burgos,9298,Quintanilla San García,0
Quintanilla Vivar,Burgos,9301,Quintanilla Vivar,0
Quintanillas (Las),Burgos,9297,Las Quintanillas,0
Quintela de Leirado,Ourense,32066,Quintela de Leirado,0
Quinto,Zaragoza,50222,Quinto,0
Quiñonería,Soria,42148,Quiñonería,0
Quiroga,Lugo,27050,Quiroga,2
Quirós,Asturias,33053,Quirós,0
Quiruelas de Vidriales,Zamora,49171,Quiruelas de Vidriales,0
Quismondo,Toledo,45143,Quismondo,1
Rábade,Lugo,27056,Rábade,4
Rabanales,Zamora,49172,Rabanales,0
Rabanera,La Rioja,26121,Rabanera,0
Rabanera del Pinar,Burgos,9302,Rabanera del Pinar,0
Rábano,Valladolid,47131,Rábano,0
Rábano de Aliste,Zamora,49173,Rábano de Aliste,0
Rábanos,Burgos,9303,Rábanos,0
Rábanos (Los),Soria,42149,Los Rábanos,0
Rabé de las Calzadas,Burgos,9304,Rabé de las Calzadas,0
Rabós,Girona,17143,Rabós,0
Rada de Haro,Cuenca,16176,Rada de Haro,0
Rafal,Alicante,3109,Rafal,4
Ráfales,Teruel,44194,Ráfales,0
Rafelbunyol,Valencia,46207,Rafelbunyol,8
Rafelcofer,Valencia,46208,Rafelcofer,2
Rafelguaraf,Valencia,46209,Rafelguaraf,2
Ràfol d'Almúnia (El),Alicante,3110,El Ràfol d'Almúnia,0
Ráfol de Salem,Valencia,46210,Ráfol de Salem,0
Rágama,Salamanca,37265,Rágama,0
Rágol,Almería,4077,Rágol,0
Rairiz de Veiga,Ourense,32067,Rairiz de Veiga,1
Rajadell,Barcelona,8178,Rajadell,0
Ramales de la Victoria,Cantabria,39057,Ramales de la Victoria,3
Rambla (La),Córdoba,14057,La Rambla,0
Ramirás,Ourense,32068,Ramirás,3
Ramiro,Valladolid,47132,Ramiro,0
Rapariegos,Segovia,40164,Rapariegos,0
Rascafría,Madrid,28120,Rascafría,2
Rasillo de Cameros (El),La Rioja,26122,El Rasillo de Cameros,0
Rasines,Cantabria,39058,Rasines,0
Rasquera,Tarragona,43121,Rasquera,1
Rasueros,Ávila,5193,Rasueros,0
Real,Valencia,46212,Real,3
Real de Gandia (El),Valencia,46211,El Real de Gandia,6
Real de la Jara (El),Sevilla,41080,El Real de la Jara,3
Real de San Vicente (El),Toledo,45144,El Real de San Vicente,1
Real Sitio de San Ildefonso,Segovia,40181,Real Sitio de San Ildefonso,0
Realejos (Los),Santa Cruz de Tenerife,38031,Los Realejos,16
Rebollar,Cáceres,10154,Rebollar,0
Rebollar,Soria,42151,Rebollar,0
Rebolledo de la Torre,Burgos,9306,Rebolledo de la Torre,0
Rebollo,Segovia,40165,Rebollo,0
Rebollosa de Jadraque,Guadalajara,19231,Rebollosa de Jadraque,0
Recas,Toledo,45145,Recas,3
Recueja (La),Albacete,2066,La Recueja,0
Recuenco (El),Guadalajara,19232,El Recuenco,0
Recuerda,Soria,42152,Recuerda,0
Redal (El),La Rioja,26123,El Redal,0
Redecilla del Camino,Burgos,9307,Redecilla del Camino,0
Redecilla del Campo,Burgos,9308,Redecilla del Campo,0
Redonda (La),Salamanca,37266,La Redonda,0
Redondela,Pontevedra,36045,Redondela,10
Redován,Alicante,3111,Redován,5
Redueña,Madrid,28121,Redueña,1
Regencós,Girona,17144,Regencós,0
Regueras (Las),Asturias,24127,Las Regueras,0
Regueras de Arriba,León,33054,Regueras de Arriba,0
Regumiel de la Sierra,Burgos,9309,Regumiel de la Sierra,0
Reíllo,Cuenca,16177,Reíllo,0
Reina,Badajoz,6110,Reina,0
Reinosa,Cantabria,39059,Reinosa,8
Reinoso,Burgos,9310,Reinoso,0
Reinoso de Cerrato,Palencia,34146,Reinoso de Cerrato,0
Relleu,Alicante,3112,Relleu,2
Rellinars,Barcelona,8179,Rellinars,2
Rello,Soria,42153,Rello,0
Remolinos,Zaragoza,50223,Remolinos,1
Remondo,Segovia,40166,Remondo,0
Rena,Badajoz,6111,Rena,0
Renau,Tarragona,43122,Renau,0
Renedo de Esgueva,Valladolid,47133,Renedo de Esgueva,3
Renedo de la Vega,Palencia,34147,Renedo de la Vega,0
Renera,Guadalajara,19233,Renera,0
Renieblas,Soria,42154,Renieblas,0
Reocín,Cantabria,39060,Reocín,4
Requejo,Zamora,49174,Requejo,0
Requena,Valencia,46213,Requena,14
Requena de Campos,Palencia,34149,Requena de Campos,0
Respenda de la Peña,Palencia,34151,Respenda de la Peña,0
Retamal de Llerena,Badajoz,6112,Retamal de Llerena,2
Retamoso de la Jara,Toledo,45146,Retamoso de la Jara,0
Retascón,Zaragoza,50224,Retascón,0
Retiendas,Guadalajara,19234,Retiendas,0
Retortillo,Salamanca,37267,Retortillo,0
Retortillo de Soria,Soria,42155,Retortillo de Soria,0
Retuerta,Burgos,9311,Retuerta,0
Retuerta del Bullaque,Ciudad Real,13072,Retuerta del Bullaque,1
Reus,Tarragona,43123,Reus,77
Revellinos,Zamora,49175,Revellinos,0
Revenga de Campos,Palencia,34152,Revenga de Campos,0
Revilla de Collazos,Palencia,34154,Revilla de Collazos,0
Revilla del Campo,Burgos,9314,Revilla del Campo,0
Revilla Vallejera,Burgos,9316,Revilla Vallejera,0
Revilla y Ahedo (La),Burgos,9312,La Revilla y Ahedo,0
Revillarruz,Burgos,9315,Revillarruz,0
Reyero,León,24129,Reyero,0
Rezmondo,Burgos,9317,Rezmondo,0
Reznos,Soria,42156,Reznos,0
Riaguas de San Bartolomé,Segovia,40168,Riaguas de San Bartolomé,0
Rialp,Lleida,25183,Rialp,2
Rianxo,A Coruña,15072,Rianxo,8
Riaño,León,24130,Riaño,0
Riaza,Segovia,40170,Riaza,3
Riba (La),Tarragona,43124,La Riba,0
Riba de Escalote (La),Soria,42157,La Riba de Escalote,0
Riba de Saelices,Guadalajara,19235,Riba de Saelices,0
Riba-roja d'Ebre,Tarragona,43125,Riba-roja d'Ebre,0
Riba-roja de Túria,Valencia,46214,Riba-roja de Túria,0
Ribadavia,Ourense,32069,Ribadavia,3
Ribadedeva,Asturias,33055,Ribadedeva,1
Ribadeo,Lugo,27051,Ribadeo,11
Ribadesella,Asturias,33056,Ribadesella,4
Ribadumia,Pontevedra,36046,Ribadumia,1
Ribaforada,Navarra,31208,Ribaforada,4
Ribafrecha,La Rioja,26124,Ribafrecha,0
Ribamontán al Mar,Cantabria,39061,Ribamontán al Mar,0
Ribamontán al Monte,Cantabria,39062,Ribamontán al Monte,0
Ribas de Campos,Palencia,34155,Ribas de Campos,0
Ribas de Sil,Lugo,27052,Ribas de Sil,0
Ribatejada,Madrid,28122,Ribatejada,2
Ribeira,A Coruña,15073,Ribeira,6
Ribeira de Piquín,Lugo,27053,Ribeira de Piquín,0
Ribera d'Ondara,Lleida,25905,Ribera d'Ondara,0
Ribera d'Urgellet,Lleida,25185,Ribera d'Urgellet,0
Ribera de Arriba,Asturias,33057,Ribera de Arriba,0
Ribera del Fresno,Badajoz,6113,Ribera del Fresno,3
Riberos de la Cueza,Palencia,34156,Riberos de la Cueza,0
Ribes de Freser,Girona,17145,Ribes de Freser,4
Ribesalbes,Castellón,12095,Ribesalbes,2
Ribota,Segovia,40171,Ribota,0
Ricla,Zaragoza,50225,Ricla,2
Ricote,Murcia,30034,Ricote,2
Riego de la Vega,León,24131,Riego de la Vega,0
Riello,León,24132,Riello,1
Riells i Viabrea,Girona,17146,Riells i Viabrea,0
Rielves,Toledo,45147,Rielves,1
Riera de Gaià (La),Tarragona,43126,La Riera de Gaià,2
Rillo,Teruel,44195,Rillo,0
Rillo de Gallo,Guadalajara,19237,Rillo de Gallo,0
Rincón de la Victoria,Málaga,29082,Rincón de la Victoria,20
Rincón de Soto,La Rioja,26125,Rincón de Soto,4
Rinconada (La),Sevilla,41081,La Rinconada,9
Rinconada de la Sierra (La),Salamanca,37268,La Rinconada de la Sierra,0
Riner,Lleida,25186,Riner,1
Riocabado,Ávila,5194,Riocabado,0
Riocavado de la Sierra,Burgos,9318,Riocavado de la Sierra,0
Riodeva,Teruel,44196,Riodeva,0
Riofrío,Ávila,5195,Riofrío,2
Riofrío de Aliste,Zamora,49176,Riofrío de Aliste,0
Riofrío de Riaza,Segovia,40172,Riofrío de Riaza,0
