codigo_ine,municipio,provincia,municipio_nombre_humano
34116,Osornillo,Palencia,Osornillo
34901,Osorno la Mayor,Palencia,Osorno la Mayor
02057,Ossa de Montiel,Albacete,Ossa de Montiel
22167,Osso de Cinca,Huesca,Osso de Cinca
25157,Ossó de Sió,Lleida,Ossó de Sió
41068,Osuna,Sevilla,Osuna
31200,Oteiza,Navarra,Oteiza
45126,Otero,Toledo,Otero
49139,Otero de Bodas,Zamora,Otero de Bodas
40152,Otero de Herreros,Segovia,Otero de Herreros
18148,Otívar,Granada,Otívar
46185,Otos,Valencia,Otos
48072,Otxandio,Bizkaia,Otxandio
32054,Ourense,Ourense,Ourense
27038,Ourol,Lugo,Ourol
27039,Outeiro de Rei,Lugo,Outeiro de Rei
15062,Outes,A Coruña,Outes
33044,Oviedo,Asturias,Oviedo
01043,Oyón-Oion,Álava,Oyón-Oion
15902,Oza-Cesuras,A Coruña,Oza-Cesuras
08154,Pacs del Penedès,Barcelona,Pacs del Penedès
15064,Paderne,A Coruña,Paderne
32055,Paderne de Allariz,Ourense,Paderne de Allariz
05176,Padiernos,Ávila,Padiernos
09242,Padilla de Abajo,Burgos,Padilla de Abajo
09243,Padilla de Arriba,Burgos,Padilla de Arriba
32056,Padrenda,Ourense,Padrenda
15065,Padrón,A Coruña,Padrón
09244,Padrones de Bureba,Burgos,Padrones de Bureba
18150,Padul,Granada,Padul
04071,Padules,Almería,Padules
46186,Paiporta,Valencia,Paiporta
35015,Pájara,Las Palmas,Pájara
40154,Pajarejos,Segovia,Pajarejos
05177,Pajares de Adaja,Ávila,Pajares de Adaja
37225,Pajares de la Laguna,Salamanca,Pajares de la Laguna
49141,Pajares de la Lampreana,Zamora,Pajares de la Lampreana
24107,Pajares de los Oteros,León,Pajares de los Oteros
16146,Pajarón,Cuenca,Pajarón
16147,Pajaroncillo,Cuenca,Pajaroncillo
05178,Palacios de Goda,Ávila,Palacios de Goda
09246,Palacios de la Sierra,Burgos,Palacios de la Sierra
24108,Palacios de la Valduerna,León,Palacios de la Valduerna
09247,Palacios de Riopisuerga,Burgos,Palacios de Riopisuerga
49143,Palacios de Sanabria,Zamora,Palacios de Sanabria
37226,Palacios del Arzobispo,Salamanca,Palacios del Arzobispo
49142,Palacios del Pan,Zamora,Palacios del Pan
24109,Palacios del Sil,León,Palacios del Sil
41069,Palacios y Villafranca (Los),Sevilla,Los Palacios y Villafranca
37228,Palaciosrubios,Salamanca,Palaciosrubios
08155,Palafolls,Barcelona,Palafolls
17117,Palafrugell,Girona,Palafrugell
17118,Palamós,Girona,Palamós
12087,Palanques,Castellón,Palanques
27040,Palas de Rei,Lugo,Palas de Rei
25158,Palau d'Anglesola (El),Lleida,El Palau d'Anglesola
17119,Palau de Santa Eulàlia,Girona,Palau de Santa Eulàlia
17121,Palau-sator,Girona,Palau-sator
17120,Palau-saverdera,Girona,Palau-saverdera
08156,Palau-solità i Plegamans,Barcelona,Palau-solità i Plegamans
47109,Palazuelo de Vedija,Valladolid,Palazuelo de Vedija
40155,Palazuelos de Eresma,Segovia,Palazuelos de Eresma
09248,Palazuelos de la Sierra,Burgos,Palazuelos de la Sierra
09249,Palazuelos de Muñó,Burgos,Palazuelos de Muñó
34120,Palencia,Palencia,Palencia
37229,Palencia de Negrilla,Salamanca,Palencia de Negrilla
14048,Palenciana,Córdoba,Palenciana
34121,Palenzuela,Palencia,Palenzuela
43100,Pallaresos (Els),Tarragona,Els Pallaresos
08157,Pallejà,Barcelona,Pallejà
07040,Palma,Islas Baleares,Palma
43099,Palma d'Ebre (La),Tarragona,La Palma d'Ebre
08905,Palma de Cervelló (La),Barcelona,La Palma de Cervelló
46187,Palma de Gandía,Valencia,Palma de Gandía
21054,Palma del Condado (La),Huelva,La Palma del Condado
14049,Palma del Río,Córdoba,Palma del Río
19208,Pálmaces de Jadraque,Guadalajara,Pálmaces de Jadraque
41904,Palmar de Troya (El),Sevilla,El Palmar de Troya
35016,Palmas de Gran Canaria (Las),Las Palmas,Las Palmas de Gran Canaria
46188,Palmera,Valencia,Palmera
22168,Palo,Huesca,Palo
17123,Palol de Revardit,Girona,Palol de Revardit
46189,Palomar (El),Valencia,El Palomar
44176,Palomar de Arroyos,Teruel,Palomar de Arroyos
16148,Palomares del Campo,Cuenca,Palomares del Campo
41070,Palomares del Río,Sevilla,Palomares del Río
06098,Palomas,Badajoz,Palomas
45127,Palomeque,Toledo,Palomeque
16149,Palomera,Cuenca,Palomera
10137,Palomero,Cáceres,Palomero
21055,Palos de la Frontera,Huelva,Palos de la Frontera
17124,Pals,Girona,Pals
18151,Pampaneira,Granada,Pampaneira
09250,Pampliega,Burgos,Pampliega
31201,Pamplona/Iruña,Navarra,Pamplona/Iruña
09251,Pancorbo,Burgos,Pancorbo
44177,Pancrudo,Teruel,Pancrudo
50200,Paniza,Zaragoza,Paniza
22170,Panticosa,Huesca,Panticosa
45128,Pantoja,Toledo,Pantoja
27041,Pantón,Lugo,Pantón
05179,Papatrigo,Ávila,Papatrigo
08158,Papiol (El),Barcelona,El Papiol
16150,Paracuellos,Cuenca,Paracuellos
28104,Paracuellos de Jarama,Madrid,Paracuellos de Jarama
50201,Paracuellos de Jiloca,Zaragoza,Paracuellos de Jiloca
50202,Paracuellos de la Ribera,Zaragoza,Paracuellos de la Ribera
37230,Parada de Arriba,Salamanca,Parada de Arriba
37231,Parada de Rubiales,Salamanca,Parada de Rubiales
32057,Parada de Sil,Ourense,Parada de Sil
41071,Paradas,Sevilla,Paradas
27042,Paradela,Lugo,Paradela
37232,Paradinas de San Juan,Salamanca,Paradinas de San Juan
27043,Páramo (O),Lugo,O Páramo
34122,Páramo de Boedo,Palencia,Páramo de Boedo
24110,Páramo del Sil,León,Páramo del Sil
29077,Parauta,Málaga,Parauta
03100,Parcent,Alicante,Parcent
09253,Pardilla,Burgos,Pardilla
17125,Pardines,Girona,Pardines
19209,Pardos,Guadalajara,Pardos
16151,Paredes,Cuenca,Paredes
45129,Paredes de Escalona,Toledo,Paredes de Escalona
34123,Paredes de Nava,Palencia,Paredes de Nava
19210,Paredes de Sigüenza,Guadalajara,Paredes de Sigüenza
19211,Pareja,Guadalajara,Pareja
08159,Parets del Vallès,Barcelona,Parets del Vallès
28106,Parla,Madrid,Parla
17126,Parlavà,Girona,Parlavà
06099,Parra (La),Badajoz,La Parra
16152,Parra de las Vegas (La),Cuenca,La Parra de las Vegas
05180,Parral (El),Ávila,El Parral
44178,Parras de Castellote (Las),Teruel,Las Parras de Castellote
33045,Parres,Asturias,Parres
47110,Parrilla (La),Valladolid,La Parrilla
45130,Parrillas,Toledo,Parrillas
04072,Partaloa,Almería,Partaloa
09255,Partido de la Sierra en Tobalina,Burgos,Partido de la Sierra en Tobalina
20064,Pasaia,Gipuzkoa,Pasaia
10138,Pasarón de la Vera,Cáceres,Pasarón de la Vera
05181,Pascualcobo,Ávila,Pascualcobo
38027,Paso (El),Santa Cruz de Tenerife,El Paso
43101,Passanant i Belltall,Tarragona,Passanant i Belltall
37233,Pastores,Salamanca,Pastores
27044,Pastoriza (A),Lugo,A Pastoriza
19212,Pastrana,Guadalajara,Pastrana
50203,Pastriz,Zaragoza,Pastriz
46190,Paterna,Valencia,Paterna
11025,Paterna de Rivera,Cádiz,Paterna de Rivera
21056,Paterna del Campo,Huelva,Paterna del Campo
02058,Paterna del Madera,Albacete,Paterna del Madera
04073,Paterna del Río,Almería,Paterna del Río
28107,Patones,Madrid,Patones
17128,Pau,Girona,Pau
43102,Paüls,Tarragona,Paüls
12088,Pavías,Castellón,Pavías
21057,Paymogo,Huelva,Paymogo
37234,Payo (El),Salamanca,El Payo
34124,Payo de Ojeda,Palencia,Payo de Ojeda
36037,Pazos de Borbén,Pontevedra,Pazos de Borbén
26113,Pazuengos,La Rioja,Pazuengos
23066,Peal de Becerro,Jaén,Peal de Becerro
04074,Pechina,Almería,Pechina
16153,Pedernoso (El),Cuenca,El Pedernoso
27045,Pedrafita do Cebreiro,Lugo,Pedrafita do Cebreiro
47111,Pedraja de Portillo (La),Valladolid,La Pedraja de Portillo
47112,Pedrajas de San Esteban,Valladolid,Pedrajas de San Esteban
46191,Pedralba,Valencia,Pedralba
49145,Pedralba de la Pradería,Zamora,Pedralba de la Pradería
40156,Pedraza,Segovia,Pedraza
37235,Pedraza de Alba,Salamanca,Pedraza de Alba
34125,Pedraza de Campos,Palencia,Pedraza de Campos
19213,Pedregal (El),Guadalajara,El Pedregal
03101,Pedreguer,Alicante,Pedreguer
41072,Pedrera,Sevilla,Pedrera
17129,Pedret i Marzà,Girona,Pedret i Marzà
28108,Pedrezuela,Madrid,Pedrezuela
14050,Pedro Abad,Córdoba,Pedro Abad
05182,Pedro Bernardo,Ávila,Pedro Bernardo
18152,Pedro Martínez,Granada,Pedro Martínez
13061,Pedro Muñoz,Ciudad Real,Pedro Muñoz
05183,Pedro-Rodríguez,Ávila,Pedro-Rodríguez
14051,Pedroche,Córdoba,Pedroche
50204,Pedrola,Zaragoza,Pedrola
16154,Pedroñeras (Las),Cuenca,Las Pedroñeras
09256,Pedrosa de Duero,Burgos,Pedrosa de Duero
34126,Pedrosa de la Vega,Palencia,Pedrosa de la Vega
09259,Pedrosa de Río Úrbel,Burgos,Pedrosa de Río Úrbel
09257,Pedrosa del Páramo,Burgos,Pedrosa del Páramo
09258,Pedrosa del Príncipe,Burgos,Pedrosa del Príncipe
47113,Pedrosa del Rey,Valladolid,Pedrosa del Rey
50205,Pedrosas (Las),Zaragoza,Las Pedrosas
37236,Pedrosillo de Alba,Salamanca,Pedrosillo de Alba
37237,Pedrosillo de los Aires,Salamanca,Pedrosillo de los Aires
37238,Pedrosillo el Ralo,Salamanca,Pedrosillo el Ralo
26114,Pedroso,La Rioja,Pedroso
41073,Pedroso (El),Sevilla,El Pedroso
10139,Pedroso de Acim,Cáceres,Pedroso de Acim
37239,Pedroso de la Armuña (El),Salamanca,El Pedroso de la Armuña
23067,Pegalajar,Jaén,Pegalajar
03102,Pego,Alicante,Pego
49146,Pego (El),Zamora,El Pego
05184,Peguerinos,Ávila,Peguerinos
37240,Pelabravo,Salamanca,Pelabravo
45131,Pelahustán,Toledo,Pelahustán
37241,Pelarrodríguez,Salamanca,Pelarrodríguez
37242,Pelayos,Salamanca,Pelayos
28109,Pelayos de la Presa,Madrid,Pelayos de la Presa
40157,Pelayos del Arroyo,Segovia,Pelayos del Arroyo
49147,Peleagonzalo,Zamora,Peleagonzalo
49148,Peleas de Abajo,Zamora,Peleas de Abajo
18153,Peligros,Granada,Peligros
39048,Penagos,Cantabria,Penagos
03103,Penàguila,Alicante,Penàguila
25164,Penelles,Lleida,Penelles
12089,Peníscola/Peñíscola,Castellón,Peníscola/Peñíscola
37243,Peña (La),Salamanca,La Peña
37244,Peñacaballera,Salamanca,Peñacaballera
01044,Peñacerrada-Urizaharra,Álava,Peñacerrada-Urizaharra
47114,Peñafiel,Valladolid,Peñafiel
41074,Peñaflor,Sevilla,Peñaflor
47115,Peñaflor de Hornija,Valladolid,Peñaflor de Hornija
22172,Peñalba,Huesca,Peñalba
05185,Peñalba de Ávila,Ávila,Peñalba de Ávila
19214,Peñalén,Guadalajara,Peñalén
06100,Peñalsordo,Badajoz,Peñalsordo
19215,Peñalver,Guadalajara,Peñalver
33046,Peñamellera Alta,Asturias,Peñamellera Alta
33047,Peñamellera Baja,Asturias,Peñamellera Baja
37245,Peñaparda,Salamanca,Peñaparda
37246,Peñaranda de Bracamonte,Salamanca,Peñaranda de Bracamonte
09261,Peñaranda de Duero,Burgos,Peñaranda de Duero
37247,Peñarandilla,Salamanca,Peñarandilla
44179,Peñarroya de Tastavins,Teruel,Peñarroya de Tastavins
14052,Peñarroya-Pueblonuevo,Córdoba,Peñarroya-Pueblonuevo
39049,Peñarrubia,Cantabria,Peñarrubia
22173,Peñas de Riglos (Las),Huesca,Las Peñas de Riglos
02060,Peñas de San Pedro,Albacete,Peñas de San Pedro
02059,Peñascosa,Albacete,Peñascosa
49149,Peñausende,Zamora,Peñausende
45132,Pepino,Toledo,Pepino
49150,Peque,Zamora,Peque
17130,Pera (La),Girona,La Pera
44180,Peracense,Teruel,Peracense
08160,Perafita,Barcelona,Perafita
43103,Perafort,Tarragona,Perafort
16155,Peral (El),Cuenca,El Peral
09262,Peral de Arlanza,Burgos,Peral de Arlanza
17132,Peralada,Girona,Peralada
10140,Peraleda de la Mata,Cáceres,Peraleda de la Mata
10141,Peraleda de San Román,Cáceres,Peraleda de San Román
06101,Peraleda del Zaucejo,Badajoz,Peraleda del Zaucejo
16156,Peraleja (La),Cuenca,La Peraleja
44181,Peralejos,Teruel,Peralejos
37248,Peralejos de Abajo,Salamanca,Peralejos de Abajo
37249,Peralejos de Arriba,Salamanca,Peralejos de Arriba
19216,Peralejos de las Truchas,Guadalajara,Peralejos de las Truchas
34127,Perales,Palencia,Perales
28110,Perales de Tajuña,Madrid,Perales de Tajuña
44182,Perales del Alfambra,Teruel,Perales del Alfambra
10142,Perales del Puerto,Cáceres,Perales del Puerto
22174,Peralta de Alcofea,Huesca,Peralta de Alcofea
22175,Peralta de Calasanz,Huesca,Peralta de Calasanz
31202,Peralta/Azkoien,Navarra,Peralta/Azkoien
22176,Peraltilla,Huesca,Peraltilla
19217,Peralveche,Guadalajara,Peralveche
25165,Peramola,Lleida,Peramola
24112,Peranzanes,León,Peranzanes
22177,Perarrúa,Huesca,Perarrúa
49151,Perdigón (El),Zamora,El Perdigón
50206,Perdiguera,Zaragoza,Perdiguera
43104,Pereiro de Aguiar (O),Ourense,O Pereiro de Aguiar
32058,Perelló (El),Tarragona,El Perelló
37250,Pereña de la Ribera,Salamanca,Pereña de la Ribera
49152,Pereruela,Zamora,Pereruela
29079,Periana,Málaga,Periana
49153,Perilla de Castro,Zamora,Perilla de Castro
34904,Pernía (La),Palencia,La Pernía
37251,Peromingo,Salamanca,Peromingo
40158,Perosillo,Segovia,Perosillo
32059,Peroxa (A),Ourense,A Peroxa
22178,Pertusa,Huesca,Pertusa
39050,Pesaguero,Cantabria,Pesaguero
10143,Pescueza,Cáceres,Pescueza
10144,Pesga (La),Cáceres,La Pesga
33048,Pesoz,Asturias,Pesoz
39051,Pesquera,Cantabria,Pesquera
16157,Pesquera (La),Cuenca,La Pesquera
47116,Pesquera de Duero,Valladolid,Pesquera de Duero
31203,Petilla de Aragón,Navarra,Petilla de Aragón
32060,Petín,Ourense,Petín
07041,Petra,Islas Baleares,Petra
03104,Petrer,Alicante,Petrer
46192,Petrés,Valencia,Petrés
02061,Pétrola,Albacete,Pétrola
18154,Peza (La),Granada,La Peza
28111,Pezuela de las Torres,Madrid,Pezuela de las Torres
49154,Pías,Zamora,Pías
46193,Picanya,Valencia,Picanya
46194,Picassent,Valencia,Picassent
16158,Picazo (El),Cuenca,El Picazo
13062,Picón,Ciudad Real,Picón
13063,Piedrabuena,Ciudad Real,Piedrabuena
05186,Piedrahíta,Ávila,Piedrahíta
49155,Piedrahita de Castro,Zamora,Piedrahita de Castro
05187,Piedralaves,Ávila,Piedralaves
31204,Piedramillera,Navarra,Piedramillera
10145,Piedras Albas,Cáceres,Piedras Albas
50207,Piedratajada,Zaragoza,Piedratajada
39052,Piélagos,Cantabria,Piélagos
08161,Piera,Barcelona,Piera
09265,Piérnigas,Burgos,Piérnigas
03902,Pilar de la Horadada,Alicante,Pilar de la Horadada
41075,Pilas,Sevilla,Pilas
46195,Piles,Valencia,Piles
43105,Piles (Les),Tarragona,Les Piles
33049,Piloña,Asturias,Piloña
50208,Pina de Ebro,Zaragoza,Pina de Ebro
12090,Pina de Montalgrao,Castellón,Pina de Montalgrao
18910,Pinar (El),Granada,El Pinar
38901,Pinar de El Hierro (El),Santa Cruz de Tenerife,El Pinar de El Hierro
16159,Pinarejo,Cuenca,Pinarejo
40159,Pinarejos,Segovia,Pinarejos
40160,Pinarnegrillo,Segovia,Pinarnegrillo
16160,Pineda de Gigüela,Cuenca,Pineda de Gigüela
09266,Pineda de la Sierra,Burgos,Pineda de la Sierra
08163,Pineda de Mar,Barcelona,Pineda de Mar
09267,Pineda Trasmonte,Burgos,Pineda Trasmonte
37252,Pinedas,Salamanca,Pinedas
43106,Pinell de Brai (El),Tarragona,El Pinell de Brai
25166,Pinell de Solsonès,Lleida,Pinell de Solsonès
46196,Pinet,Valencia,Pinet
19218,Pinilla de Jadraque,Guadalajara,Pinilla de Jadraque
09268,Pinilla de los Barruecos,Burgos,Pinilla de los Barruecos
09269,Pinilla de los Moros,Burgos,Pinilla de los Moros
19219,Pinilla de Molina,Guadalajara,Pinilla de Molina
49156,Pinilla de Toro,Zamora,Pinilla de Toro
42139,Pinilla del Campo,Soria,Pinilla del Campo
28112,Pinilla del Valle,Madrid,Pinilla del Valle
09270,Pinilla Trasmonte,Burgos,Pinilla Trasmonte
26115,Pinillos,La Rioja,Pinillos
15066,Pino (O),A Coruña,O Pino
37253,Pino de Tormes (El),Salamanca,El Pino de Tormes
49157,Pino del Oro,Zamora,Pino del Oro
34129,Pino del Río,Palencia,Pino del Río
10146,Pinofranqueado,Cáceres,Pinofranqueado
25167,Pinós,Lleida,Pinós
03105,Pinós (El)/Pinoso,Alicante,El Pinós/Pinoso
18157,Pinos Genil,Granada,Pinos Genil
18158,Pinos Puente,Granada,Pinos Puente
50209,Pinseque,Zaragoza,Pinseque
50210,Pintanos (Los),Zaragoza,Los Pintanos
28113,Pinto,Madrid,Pinto
34130,Piña de Campos,Palencia,Piña de Campos
47117,Piña de Esgueva,Valladolid,Piña de Esgueva
18159,Píñar,Granada,Píñar
47118,Piñel de Abajo,Valladolid,Piñel de Abajo
47119,Piñel de Arriba,Valladolid,Piñel de Arriba
49158,Piñero (El),Zamora,El Piñero
32061,Piñor,Ourense,Piñor
28114,Piñuécar-Gandullas,Madrid,Piñuécar-Gandullas
10147,Piornal,Cáceres,Piornal
19220,Pioz,Guadalajara,Pioz
19221,Piqueras,Guadalajara,Piqueras
16161,Piqueras del Castillo,Cuenca,Piqueras del Castillo
43107,Pira,Tarragona,Pira
22181,Piracés,Huesca,Piracés
44183,Pitarque,Teruel,Pitarque
37254,Pitiegua,Salamanca,Pitiegua
31205,Pitillas,Navarra,Pitillas
29080,Pizarra,Málaga,Pizarra
37255,Pizarral,Salamanca,Pizarral
43108,Pla de Santa Maria (El),Tarragona,El Pla de Santa Maria
08164,Pla del Penedès (El),Barcelona,El Pla del Penedès
22182,Plan,Huesca,Plan
03106,Planes,Alicante,Planes
17133,Planes d'Hostoles (Les),Girona,Les Planes d'Hostoles
17134,Planoles,Girona,Planoles
25911,Plans de Sió (Els),Lleida,Els Plans de Sió
10148,Plasencia,Cáceres,Plasencia
50211,Plasencia de Jalón,Zaragoza,Plasencia de Jalón
10149,Plasenzuela,Cáceres,Plasenzuela
50212,Pleitas,Zaragoza,Pleitas
50213,Plenas,Zaragoza,Plenas
48077,Plentzia,Bizkaia,Plentzia
30032,Pliego,Murcia,Pliego
44184,Plou,Teruel,Plou
25168,Poal (El),Lleida,El Poal
07044,Pobla (Sa),Islas Baleares,Sa Pobla
12093,Pobla de Benifassà (La),Castellón,La Pobla de Benifassà
25169,Pobla de Cérvoles (La),Lleida,La Pobla de Cérvoles
08165,Pobla de Claramunt (La),Barcelona,La Pobla de Claramunt
46199,Pobla de Farnals (La),Valencia,La Pobla de Farnals
08166,Pobla de Lillet (La),Barcelona,La Pobla de Lillet
43109,Pobla de Mafumet (La),Tarragona,La Pobla de Mafumet
43110,Pobla de Massaluca (La),Tarragona,La Pobla de Massaluca
43111,Pobla de Montornès (La),Tarragona,La Pobla de Montornès
25171,Pobla de Segur (La),Lleida,La Pobla de Segur
46202,Pobla de Vallbona (La),Valencia,La Pobla de Vallbona
46200,Pobla del Duc (La),Valencia,La Pobla del Duc
46203,Pobla Llarga (La),Valencia,La Pobla Llarga
12094,Pobla Tornesa (La),Castellón,La Pobla Tornesa
34131,Población de Arroyo,Palencia,Población de Arroyo
34132,Población de Campos,Palencia,Población de Campos
34133,Población de Cerrato,Palencia,Población de Cerrato
24113,Pobladura de Pelayo García,León,Pobladura de Pelayo García
49160,Pobladura de Valderaduey,Zamora,Pobladura de Valderaduey
49159,Pobladura del Valle,Zamora,Pobladura del Valle
13064,Poblete,Ciudad Real,Poblete
03901,Poblets (Els),Alicante,Els Poblets
44185,Pobo (El),Teruel,El Pobo
19222,Pobo de Dueñas (El),Guadalajara,El Pobo de Dueñas
43112,Poboleda,Tarragona,Poboleda
32063,Pobra de Trives (A),Ourense,A Pobra de Trives
27047,Pobra do Brollón (A),Lugo,A Pobra do Brollón
15067,Pobra do Caramiñal (A),A Coruña,A Pobra do Caramiñal
36041,Poio,Pontevedra,Poio
27046,Pol,Lugo,Pol
24114,Pola de Gordón (La),León,La Pola de Gordón
39053,Polaciones,Cantabria,Polaciones
45133,Polán,Toledo,Polán
39054,Polanco,Cantabria,Polanco
34134,Polentinos,Palencia,Polentinos
22184,Poleñino,Huesca,Poleñino
18161,Polícar,Granada,Polícar
08167,Polinyà,Barcelona,Polinyà
46197,Polinyà de Xúquer,Valencia,Polinyà de Xúquer
07042,Pollença,Islas Baleares,Pollença
47121,Pollos,Valladolid,Pollos
03107,Polop,Alicante,Polop
18162,Polopos,Granada,Polopos
34135,Pomar de Valdivia,Palencia,Pomar de Valdivia
50214,Pomer,Zaragoza,Pomer
24115,Ponferrada,León,Ponferrada
33050,Ponga,Asturias,Ponga
43113,Pont d'Armentera (El),Tarragona,El Pont d'Armentera
25030,Pont de Bar (El),Lleida,El Pont de Bar
17135,Pont de Molins,Girona,Pont de Molins
25173,Pont de Suert (El),Lleida,El Pont de Suert
08182,Pont de Vilomara i Rocafort (El),Barcelona,El Pont de Vilomara i Rocafort
36043,Ponte Caldelas,Pontevedra,Ponte Caldelas
36042,Ponteareas,Pontevedra,Ponteareas
15068,Ponteceso,A Coruña,Ponteceso
36044,Pontecesures,Pontevedra,Pontecesures
15069,Pontedeume,A Coruña,Pontedeume
32064,Pontedeva,Ourense,Pontedeva
27048,Pontenova (A),Lugo,A Pontenova
15070,Pontes de García Rodríguez (As),A Coruña,As Pontes de García Rodríguez
36038,Pontevedra,Pontevedra,Pontevedra
43141,Pontils,Tarragona,Pontils
08168,Pontons,Barcelona,Pontons
17136,Pontós,Girona,Pontós
25172,Ponts,Lleida,Ponts
23069,Porcuna,Jaén,Porcuna
32062,Porqueira,Ourense,Porqueira
17137,Porqueres,Girona,Porqueres
43114,Porrera,Tarragona,Porrera
07043,Porreres,Islas Baleares,Porreres
36039,Porriño (O),Pontevedra,O Porriño
17140,Port de la Selva (El),Girona,El Port de la Selva
10150,Portaje,Cáceres,Portaje
16162,Portalrubio de Guadamejud,Cuenca,Portalrubio de Guadamejud
36040,Portas,Pontevedra,Portas
17138,Portbou,Girona,Portbou
12091,Portell de Morella,Castellón,Portell de Morella
25174,Portella (La),Lleida,La Portella
44187,Portellada (La),Teruel,La Portellada
10151,Portezuelo,Cáceres,Portezuelo
16163,Portilla,Cuenca,Portilla
47122,Portillo,Valladolid,Portillo
42140,Portillo de Soria,Soria,Portillo de Soria
45134,Portillo de Toledo,Toledo,Portillo de Toledo
49162,Porto,Zamora,Porto
15071,Porto do Son,A Coruña,Porto do Son
27049,Portomarín,Lugo,Portomarín
48078,Portugalete,Bizkaia,Portugalete
18163,Pórtugos,Granada,Pórtugos
13065,Porzuna,Ciudad Real,Porzuna
24116,Posada de Valdeón,León,Posada de Valdeón
14053,Posadas,Córdoba,Posadas
39055,Potes,Cantabria,Potes
46198,Potries,Valencia,Potries
05188,Poveda,Ávila,Poveda
19223,Poveda de la Sierra,Guadalajara,Poveda de la Sierra
37256,Poveda de las Cintas,Salamanca,Poveda de las Cintas
42141,Póveda de Soria (La),Soria,La Póveda de Soria
02062,Povedilla,Albacete,Povedilla
05189,Poyales del Hoyo,Ávila,Poyales del Hoyo
16165,Poyatos,Cuenca,Poyatos
09272,Poza de la Sal,Burgos,Poza de la Sal
34136,Poza de la Vega,Palencia,Poza de la Vega
47123,Pozal de Gallinas,Valladolid,Pozal de Gallinas
47124,Pozaldez,Valladolid,Pozaldez
42142,Pozalmuro,Soria,Pozalmuro
22186,Pozán de Vero,Huesca,Pozán de Vero
05190,Pozanco,Ávila,Pozanco
23070,Pozo Alcón,Jaén,Pozo Alcón
02901,Pozo Cañada,Albacete,Pozo Cañada
19224,Pozo de Almoguera,Guadalajara,Pozo de Almoguera
19225,Pozo de Guadalajara,Guadalajara,Pozo de Guadalajara
34137,Pozo de Urama,Palencia,Pozo de Urama
02064,Pozo-Lorente,Albacete,Pozo-Lorente
16166,Pozoamargo,Cuenca,Pozoamargo
49163,Pozoantiguo,Zamora,Pozoantiguo
14054,Pozoblanco,Córdoba,Pozoblanco
02063,Pozohondo,Albacete,Pozohondo
44189,Pozondón,Teruel,Pozondón
16908,Pozorrubielos de la Mancha,Cuenca,Pozorrubielos de la Mancha
16167,Pozorrubio de Santiago,Cuenca,Pozorrubio de Santiago
